416;Law of Demeter;The goddess DEMETER hands you grain but slaps your wrist when you reach past her into her granary's granary: one hand-off only, no reaching through.;Talk only to immediate friends: call methods on yourself, your fields, parameters, or objects you create—avoid chains like a.b().c().d().;bad: order.customer.wallet.pay(amt) / good: order.charge(amt);"Tell don't ask — Demeter limits WHO you may talk to; tell-don't-ask limits WHAT you say (commands over queries)."
417;Tell, don't ask;A drill sergeant never asks a recruit 'how are your boots?' and then kneels to tie them himself — he barks 'POLISH YOUR BOOTS' and marches on.;Command objects to do work with their own data instead of querying their state and making the decision outside them.;bad: if a.balance() > amt: a.set_balance(...) / good: a.withdraw(amt);"Law of Demeter — Demeter is about reach (one dot); tell-don't-ask is about pushing decisions into the data's owner."
418;Defensive copying;"The museum hands visitors a replica of the crown jewels to fondle; the real crown never leaves the vault, so no greasy fingerprint can reach it.";Return or store copies of mutable internals instead of live references, so outsiders cannot mutate private state behind your back.;def tags(self): / return list(self._tags) # copy, not the list;"Immutability — an immutable object needs no copies; defensive copies protect mutable state you must keep."
419;Encapsulate what varies;A ship's engine room sealed behind one bulkhead door: the crew swaps pistons and rewires chaos inside, while the bridge only ever sees the same brass telegraph handle.;Identify the parts of a design that change and wall them off behind a stable interface, so change stays local instead of rippling.;price() calls TaxPolicy.rate() - swap NYTax for EUTax without touching checkout;"vs information hiding (411): same spirit; this is the design HEURISTIC of isolating expected change, 411 the general principle"
420;Inheritance;Reading of the will: the heir walks out wearing grandfather's entire wardrobe — coat, watch, and debts — automatically, tailored or not.;A subclass acquires the fields and methods of a base class, modeling an is-a relationship and enabling reuse.;class Animal: ... / class Dog(Animal): ... # Dog is-an Animal;"Composition — inheritance is is-a, fixed at class definition; composition is has-a, swappable at runtime."
421;Method overriding;Same nail on the wall, but the kid hangs his own painting OVER the parent's — every visitor to the kid's room now sees only the kid's picture.;A subclass redefines an inherited method with the same signature, so calls on subclass objects run the new version via dynamic dispatch.;class Dog(Animal): / def speak(self): return 'woof' # replaces Animal.speak;"Overloading — overriding replaces an inherited method (same signature); overloading adds a sibling with different parameters."
422;Overriding vs overloading;The OVERLOADED waiter balances five different trays under one name — the kitchen picks a tray by what you ordered (arguments). The OVERRIDING waiter is the new hire who replaces the old chef's dish outright.;Overriding: subclass, same signature, chosen at runtime. Overloading: same name, different parameter lists, chosen at compile time.;add(int,int) vs add(float,float) # overload / Dog.speak replacing Animal.speak # override;Shadowing — shadowing hides a field or static member by name in a subclass, with no dynamic dispatch involved.
423;super;The kid chef plates his remix but first yells 'SOUS!' — the parent sous-chef (super) cooks the classic base sauce, then the kid adds his twist on top.;Keyword to call the base class's version of a method from an override, typically to extend rather than fully replace inherited behavior.;def __init__(self, name, breed): / super().__init__(name) / self.breed = breed;"self — self dispatches to the most-derived method; super starts lookup at the NEXT class in the MRO above the current one."
424;Abstract class;A paint-by-numbers canvas: some patches pre-painted (concrete methods), numbered blanks you MUST fill (abstract), and the gallery refuses to hang it unfinished (no instantiation).;A class that cannot be instantiated, declaring abstract methods subclasses must implement while optionally sharing concrete code.;class Shape(ABC): / @abstractmethod / def area(self): ...;"Interface — an interface is pure contract with no state; an abstract class can carry fields and partial implementation."
425;Final / sealed classes;A royal letter closed with red wax SEAL and the king's ring: any heir who tries to rewrite a paragraph cracks the wax, and the guards refuse the copy.;Marking a class or method final/sealed forbids subclassing or overriding, locking behavior against modification by inheritors.;final class String {...} // Java / @final # typing hint in Python;"private — private hides a member from outsiders; final exposes it but forbids overriding or extension."
426;Fragile base class;"Grandpa quietly reorganizes his toolshed (base class); across town three grandkids' workbenches collapse, because their jigs were bolted to his shelf positions. FRAGILE: handle with care.";Pitfall: safe-looking edits to a base class silently break subclasses that depended on its internal call patterns or invariants.;"v1: Base.add_all calls self.add / v2 inlines it; a subclass counting / adds now silently undercounts";"Diamond problem — diamond is ambiguity from two parents; fragile base is breakage from changing one parent."
427;Diamond problem;A family-reunion photo shaped like a DIAMOND: one grandma on top, two parents at the sides, one kid at the bottom clutching two conflicting heirloom recipes for the same pie.;In multiple inheritance, inheriting one ancestor through two parents makes it ambiguous which inherited version applies.;class B(A): ... / class C(A): ... / class D(B, C): ... # whose method wins?;"MRO — the diamond is the ambiguity; C3 linearization (MRO) is Python's deterministic resolution of it."
428;Virtual call in constructor;A house tour scheduled during construction: guests (the override) stride into rooms with no floorboards yet (uninitialized fields) and crash straight through.;Pitfall: calling an overridable method from a constructor runs subclass code before the subclass's fields are initialized.;class Base: / def __init__(self): self.setup() # overridable! / # Sub.setup runs before Sub.__init__ body;"Construction order — order says base-before-derived; this pitfall is dispatching INTO the derived part too early."
429;Yo-yo problem;Debugging with a YO-YO strapped to your scroll wheel: read one line, yank up four ancestor files, snap back down, yank up again — your neck aches by lunch.;Deep inheritance forces readers to bounce up and down the class hierarchy to trace a single behavior, like a yo-yo.;Dog.speak -> Canine.speak -> super / -> Mammal._voice -> Animal.sound / (five files to trace one bark);"Fragile base class — fragile base is edits breaking subclasses; yo-yo is the comprehension cost of deep towers."
430;Subtype polymorphism;A shape-shifter troupe answers one casting call: the director shouts 'ACT!' and each — wolf, mist, knight — performs it in its own form. Many shapes (POLY-MORPH), one cue.;"Code written against a base type works with any subtype; the same call runs each object's own override.";for a in [Dog(), Cat(), Duck()]: / print(a.speak()) # woof meow quack;"Parametric polymorphism (generics) — generics vary the TYPE parameter; subtype polymorphism varies BEHAVIOR via overrides."
431;Dynamic dispatch;A taxi DISPATCHER who refuses to assign a cab until the call comes in: she looks at who is actually standing on the curb (runtime object), not the name typed on the booking (declared type).;At runtime, the actual object's class—not the variable's declared type—selects which method implementation executes.;a: Animal = Dog() / a.speak() # runs Dog.speak at runtime;"Static dispatch — static dispatch is fixed at compile time by declared type; dynamic uses the runtime object's class."
432;Vtable;Every object wears a lanyard pointing to its family's phone TABLE: slot 3 is labeled 'speak', and dialing slot 3 rings whichever number that family wrote there.;"Per-class table of method pointers; each object carries a pointer to its class's table, making a virtual call an indexed lookup.";obj -> vptr -> [&speak, &eat, ...] / call speak == jump to table[0];"Python attribute lookup — Python searches dicts along the MRO at runtime; vtables are fixed-offset arrays compiled into C++/Java."
433;Late binding;A wedding invitation with the officiant line left blank until the music starts — whoever actually stands at the altar that day performs the vows. Bound LATE.;"Deferring which method body a call names until runtime; early binding fixes the target at compile time.";handler.process(order) / # body chosen only when the call executes;"Lazy evaluation — lazy delays computing a VALUE; late binding delays choosing WHICH CODE runs."
434;Static vs dynamic type;A dog in a trench coat labeled ANIMAL: the customs officer reads the coat (static type), but the bark comes from the dog inside (dynamic type).;"The static type is what the variable is declared as; the dynamic type is the class of the object it holds right now.";"Animal a = new Dog(); / // static: Animal (what compiler checks) / // dynamic: Dog (what dispatch uses)";"Casting — a cast changes only the static view; the object's dynamic type never changes."
435;Ad hoc polymorphism;A Swiss Army knife labeled CUT: a saw folds out for wood, scissors for paper, a blade for bread - same handle, a different tool snaps out per material.;One function name, several separate implementations chosen by argument types - overloading picks a different body per signature.;"C++: print(int); print(string); print(double)  // compiler picks by argument type";"vs parametric polymorphism/generics (39x): generics run ONE body for all types; overloading selects among DIFFERENT bodies | vs override (421): overload differs in signature at compile time; override replaces the same signature at runtime"
436;Method resolution order (MRO);A fire-drill roster taped by the door: when the alarm (method call) rings, the ancestors line up single file in one fixed order, and the first one holding an extinguisher acts.;The deterministic linear order (C3 in Python) in which a class and its ancestors are searched for an attribute or method.;class D(B, C): ... / D.__mro__ # (D, B, C, A, object);"super — super does not call 'the parent'; it calls the NEXT class in the MRO, which can be a sibling."
437;Double dispatch;Two masked dancers meet at the masquerade: the first unmasks ('I am Rock!'), then bows so the other unmasks and picks the duet step ('then I, Paper, wrap you'). Two reveals choose one move.;The executed code depends on the runtime types of TWO objects, achieved via two chained virtual calls (heart of Visitor).;shape.accept(visitor) # dispatch 1 / def accept(self, v): / v.visit_circle(self) # dispatch 2;"Multiple dispatch — multimethods pick on all argument types natively; double dispatch simulates it with two single dispatches."
438;Multiple dispatch;A club bouncer scans EVERY guest's badge at once before choosing the playlist: wolf plus vampire gets organ metal, wolf plus wolf gets howling techno.;Language feature (CLOS, Julia) that selects a method on the runtime types of ALL arguments at once, not just the receiver.;@dispatch(Cat, Mouse) / def meet(a, b): return 'chase' / # Julia: meet(a::Cat, b::Mouse);"Overloading — overloading resolves on static compile-time argument types; multiple dispatch uses runtime types."
439;Replace switch-on-type with polymorphism;A hallway of doors, each with its own doorman, replaces the lobby clerk flipping a giant laminated flowchart ('if wolf... elif duck...'). New guest? Just add a door.;Refactoring: turn if/switch chains on type tags into an overridden method, so adding a type requires no edits to existing branches.;bad: if kind=='circle': pi*r*r elif ... / good: shape.area() # each class knows its own;"Strategy pattern — strategy swaps a behavior per object at runtime; this refactor moves the branches into the type hierarchy."
440;Abstraction;A car's steering wheel: you turn one leather ring while tie rods, rack and pinion vanish below the dashboard. The wheel IS the idea 'go left'.;Exposing only the essential features of a thing while omitting irrelevant detail, so users think in concepts, not mechanisms.;file.read() # not: move disk head, / # follow inodes, buffer sectors;"Encapsulation — encapsulation enforces access control; abstraction chooses which concepts exist at all."
441;Interface;A wall socket FACEplate: three holes in a standard shape. Any appliance with the matching plug just runs — you never see the wiring behind the plate.;"A named contract listing method signatures without implementation; classes implement it, and callers depend only on it.";class Speaker(Protocol): / def speak(self) -> str: ...;"Abstract class — abstract classes may carry fields and code; an interface is pure signatures, contract only."
442;Program to an interface;A DJ mixes on standard quarter-inch jacks: any brand of headphones snaps in mid-set. He never solders one Sony cable straight into the console.;Depend on abstract contracts, not concrete classes, so implementations can be swapped without touching calling code.;"def notify(s: MessageSender): ... / notify(Email()); notify(Slack())";"Dependency inversion — DIP adds WHO owns the abstraction (the high-level policy); this maxim just says to use one."
443;Design by contract;"Two lawyers slide a CONTRACT across the table before every call: 'You bring valid input (pre); I guarantee this result (post); the office stays intact (invariant).' Breach means bug, and blame is assigned by clause.";Meyer's discipline: each method states preconditions, postconditions, and invariants as formal obligations between caller and callee.;require amount > 0 / ensure balance == old_balance - amount;"Defensive programming — defensive code re-checks everything everywhere; contracts assign each check to exactly one party."
444;Preconditions & postconditions;"Airport rules: YOU must show up with a valid boarding pass (pre); the AIRLINE must land your suitcase on the belt (post). Each side owns its clause.";Precondition: what must be true before a call (caller's duty). Postcondition: what the method guarantees afterward (callee's duty).;def sqrt(x): # pre: x >= 0 / ... / # post: result*result == x;"Invariant — pre/post bracket ONE call; an invariant must hold between ALL calls for the object's lifetime."
445;Minimal API surface;A submarine with ONE small hatch: every extra porthole you cut is a spot the ocean (your users) will pry at forever.;"Expose the smallest set of public methods and types that serves clients; every extra public item is a forever-maintenance promise.";public: connect(), send() / private: retry logic, socket pool, / framing, backoff;"Information hiding — hiding concerns which decisions internals conceal; minimal surface counts what is public at all."
446;Leaky abstraction;A shiny chrome faucet labeled PURE WATER burps rust one morning — suddenly you are studying the building's entire pipe map. The plumbing LEAKED through.;Spolsky's law: all non-trivial abstractions leak—the hidden layer's quirks (latency, failures) surface and force users to learn it.;"ORM hides SQL until one slow query; / now you must read the generated JOINs";"Bad abstraction — a wrong abstraction misfits its concept; a leaky one fits, yet the substrate still bleeds through under stress."
447;Abstract data type;"A vending machine spec sheet listing only the buttons and what must come out; whether springs or elves work inside is officially none of your business.";A type defined purely by its operations and their laws - stack means push/pop/LIFO - with the representation deliberately unspecified.;Stack: push(x), pop() -> last x in / array-backed or list-backed, callers cannot tell;"vs interface (441): an interface is a language construct; an ADT is the mathematical contract an interface may encode"
448;Single level of abstraction;A speech that lurches from 'We shall win the war!' to 'tighten bolt #4 to 12 newton-meters' — the audience gets altitude whiplash. One speech, one altitude.;Within one function, keep all statements at the same conceptual altitude: never mix high-level steps with bit-twiddling detail.;"def checkout(): / validate_cart(); charge_card() / send_receipt() # all same altitude";Extract method — extract method is the refactoring tool you use to restore a single level of abstraction.
449;Principle of least astonishment;A door with a big pull handle that you must PUSH: every single visitor yanks it and stumbles. The designer, not the visitors, is wrong.;"Design APIs and behavior to match what users most plausibly expect; surprising side effects are defects even when documented.";list.sort() returns None (mutates!) / — astonishes newcomers vs sorted(lst);"Convention over configuration — conventions reduce setup choices; least astonishment governs how any behavior should feel."
450;Composition;A LEGO mech: snap on a drill arm, swap it for a claw at halftime. The robot is nothing but its click-together parts.;Building objects out of other objects as parts, reusing behavior by containing collaborators rather than inheriting from them.;class Car: / def __init__(self): / self.engine = Engine();"Inheritance — inheritance is a fixed is-a bond made at class definition; composition assembles has-a parts, swappable at runtime."
451;Composition over inheritance;"Two robot builders: one WELDS his robot onto grandpa's chassis forever (inheritance); the other clicks modules on and off in seconds and wins the derby. Buy LEGO, not welds.";Prefer assembling behavior from contained parts over subclassing: fewer hierarchy traps, and parts stay swappable at runtime.;bad: class Stack(list): ... / good: class Stack: / def __init__(self): self._items = [];"Never inherit — the principle says PREFER composition; inheritance still fits a true is-a with a stable contract."
452;Has-a vs is-a;Say it aloud at the pet-store counter: 'a Dog IS an animal' (family portrait), 'a Car HAS an engine' (parts bin). Your own ear picks the design.;"Design test: a Car HAS-an Engine (compose), a Dog IS-an Animal (inherit); saying the sentence aloud picks the relationship.";class Dog(Animal): ... # is-a / self.engine = Engine() # has-a;Is-implemented-using — a Stack is implemented using a list (compose it), even though 'a stack is a list' sounds like is-a.
453;Delegation;A CEO's desk with a golden chute: every letter dropped on her desk slides straight to the specialist one floor down, whose reply goes out on HER letterhead.;An object handles a request by handing it to a contained helper, exposing the resulting behavior as its own.;class Printer: / def print(self, doc): / return self.engine.render(doc);"Inheritance — inheritance reuses by BEING the parent; delegation reuses by ASKING a part, keeping interfaces decoupled."
454;Forwarding vs delegation;Two mail rooms: FORWARDING slaps a new address on the envelope, so replies go to the helper. DELEGATION sends a courier who must report back to the boss's desk (self) for every follow-up.;"Strictly, delegation keeps self bound to the outer object (helper's self-calls come back to it); forwarding hands off with no self link.";"JS prototypes: method runs with this=rex / (true delegation); wrapper calling / self.file.log(s) is mere forwarding";"Everyday usage — most code called 'delegation' is technically forwarding; true delegation rebinds self/this, as in JS prototypes."
455;Aggregation vs composition;"Your heart versus a rented tuxedo: the heart is COMPOSED into you and dies with you; the tux is AGGREGATED — the shop keeps it when you are gone.";"Both are has-a: in composition the whole owns the part's lifetime (part dies with it); in aggregation parts live independently.";House owns its Rooms (composition) / Team references Players (aggregation) / # players outlive the team;"Association — plain association is any link at all; aggregation and composition add whole-part meaning and lifetime rules."
456;Mixins;Ice-cream MIX-INS: your scoop keeps its vanilla identity, but the counter smashes cookie chunks and sprinkles (methods) into it on the cold slab.;Small classes that inject a bundle of methods into others via (multiple) inheritance, adding capability without being a base type.;class JsonMixin: / def to_json(self): return dumps(vars(self)) / class User(JsonMixin, Base): ...;"Base class — a base defines what the class IS; a mixin only donates what it can DO and is never meant to stand alone."
457;Traits;"Character TRAIT cards in a deck-builder: snap 'Flies' and 'Sings' onto your hero card; if two cards grant the same move, the rulebook forces YOU to pick one, out loud.";Composable units of behavior (Scala, Rust, PHP) like mixins, but with explicit rules for resolving name conflicts.;"trait Fly { fn fly(&self); } / impl Fly for Duck { ... } // Rust";"Mixin — mixins resolve clashes silently by MRO order; traits surface conflicts and demand explicit resolution."
458;Wrapper as composition;A gift-wrapped megaphone: shout into the wrapping-paper cone and it adds glitter to your words before the real megaphone inside blasts them. Same mouthpiece shape outside.;A wrapper holds the real object and exposes the same interface, adding behavior around forwarded calls (decorator style).;"class LoggedFile: / def write(self, s): / log(s); self.inner.write(s)";"Subclassing to extend — a wrapper can wrap any implementation at runtime and stack; a subclass is fixed to one parent at compile time."
459;Replace inheritance with delegation;A rebellious heir legally un-adopts himself, then HIRES his ex-father as a contractor: same services, now through a signed work order (field plus forwarding), none of the family obligations (inherited API).;Refactoring: turn a dubious subclass into a wrapper that holds the former parent and forwards only what it truly needs.;before: class Stack(list): ... / after: class Stack: / def push(s, x): s._items.append(x);"Wrapper/decorator — the mechanics are identical; this is the refactoring MOVE that gets you there from inheritance."
460;SOLID principles;"A blacksmith stamps five runes — S, O, L, I, D — into one SOLID steel beam; the skyscraper bolted onto it never sways when new floors are added.";Five OO design principles—SRP, OCP, LSP, ISP, DIP—popularized by Robert Martin for maintainable, extensible code.;S: one reason to change ... / D: depend on abstractions / (see codes 461-479);"GRASP — GRASP assigns responsibilities (Larman); SOLID constrains class and dependency structure (Martin)."
461;Single Responsibility Principle;A Swiss Army knife melted in the dishwasher: corkscrew, saw, and scissors fused into one blob — sharpening the blade now bends the scissors. One tool, one job.;A class should have exactly one responsibility—one reason to change—so unrelated pressures never tug at the same code.;bad: Report.calculate + format + email / good: Calculator, Formatter, Mailer;"Separation of concerns — SoC is the system-wide idea; SRP is its per-class rule, measured in reasons to change."
462;One reason to change;One desk phone with two lines ringing at once: ACCOUNTING screams 'change the rounding!' while LEGAL screams 'change the wording!' — the clerk rips the phone in two, one handset per department.;"Martin's SRP test: a module should answer to a single actor; two departments demanding edits to it means it should be two classes.";"PayrollCalc changes for CFO rules; / PayrollReport changes for auditors / # split: different actors";'Does one thing' — the test is not task count but WHO requests changes: count distinct actors, not functions.
463;God object;A 3000-line deity on a cloud named Manager.java: weather, payroll, and toaster settings all require kneeling before it — touch its robe and lightning (merge conflicts) strikes the whole team.;Anti-pattern: one class that knows or does nearly everything, hoarding state and logic that every other part must go through.;"class AppManager: # 6k lines / users; orders; ui; cache; email / def do_everything(...)";"Facade — a facade is a thin door over subsystems that keep the logic; a god object contains all the logic itself."
464;Separation of concerns;A bento box: rice, fish, and pickles in walled compartments — the wasabi never bleeds into the pudding. One flavor per cell.;Split a system so each part addresses one concern (UI, logic, storage), letting each evolve and be understood alone.;routes.py # HTTP concern / service.py # business rules / repo.py # persistence;"SRP — SoC partitions the whole architecture by topic; SRP applies actor-based pressure to each class."
465;Open-Closed Principle;A pinball machine with a sealed glass top but an OPEN expansion slot on the side: snap in new bumpers without ever unscrewing the glass over the working table.;Software should be open for extension but closed for modification: add behavior via new code, not edits to tested code.;"new PaymentMethod subclass ships / new behavior; process() is untouched";"Immutability — immutability freezes runtime data; OCP freezes existing SOURCE while welcoming new modules."
466;Extension points;"A power strip screwed onto the engine block: mechanics plug new gadgets into labeled sockets; nobody ever splices wires into the loom itself.";Deliberate seams—hooks, plugin registries, abstract slots—where new behavior can be added without touching core code.;@app.register_plugin('pdf') / class PdfExporter(Exporter): ...;"Fork-and-edit — extension points invite additions from outside; forking modifies the core and forfeits upgrades."
467;Strategy as OCP enabler;A chess coach's binder of laminated STRATEGY cards: slide 'Sicilian' out, slide 'King's Gambit' in — the player (context) plays whatever card sits in the sleeve, never rewired.;Encapsulate interchangeable algorithms behind one interface and inject the choice, so new variants extend without editing callers.;class Shipping(Protocol): / def cost(self, order): ... / order.total(FlatRate()) # or ByWeight();"Template method — template fixes the skeleton in a base class (inheritance); strategy swaps whole algorithms by composition."
468;Divergent change;One steering wheel wired to two cars welded side by side: Monday you steer the left car's road trip, Tuesday the right's — every turn is a fight. Saw them apart.;Smell: one class keeps changing for different reasons on different occasions—evidence it bundles multiple responsibilities.;UserService edited for auth rules, / then email templates, / then avatar resizing;"Shotgun surgery — divergent change: many reasons hit ONE class; shotgun surgery: one reason forces edits across MANY classes."
469;Speculative generality;A house wired with forty light switches labeled FUTURE JACUZZI and MAYBE OBSERVATORY — guests flip them all, nothing happens, but the wiring bill was very real.;Smell: abstractions, hooks, and parameters built for imagined future needs that never arrive, taxing every reader today.;class AbstractUserFactoryProvider: / ... # exactly one subclass, ever;"YAGNI — YAGNI is the preventive maxim; speculative generality is the smell you find where it was ignored."
470;Liskov Substitution Principle;"The understudy steps into the lead role mid-show; if even one audience member notices the swap, the understudy has failed LISKOV's audition.";Subtypes must be usable anywhere their base type is expected without breaking the program's expectations.;def drain(b: Battery): b.discharge() / # every Battery subtype must drain safely;"Syntactic subtyping — merely compiling is not enough; LSP demands behavioral compatibility with the base contract."
471;Rectangle-square problem;"A stretching machine grabs a 'rectangle' by both handles; the square SCREAMS as both its sides move together, crushing the operator's test gauge.";Classic LSP violation: a Square subclassing Rectangle breaks code that sets width and height independently.;"r.width = 4; r.height = 5 / assert r.area() == 20 # Square gives 25!";"Math intuition — mathematically a square IS a rectangle; behaviorally, with mutable setters, it violates the contract."
472;Behavioral subtyping rules;The diner's new heir may ACCEPT more coupons than dad did (weaker precondition) and pile portions HIGHER (stronger postcondition) — but never the reverse, or the regulars riot.;Valid subtypes never strengthen preconditions, never weaken postconditions, and preserve base invariants: require less, promise more.;base: needs x >= 0, returns non-null / sub: may accept any x, / must still return non-null;"Covariance rules — variance governs the TYPES of params and returns; these rules govern the logical CONTRACT strength."
473;Covariance & contravariance;A vending machine upgrade may dispense a FANCIER snack than promised (narrower return, CO-variant) and accept MORE kinds of coins (wider input, CONTRA-variant) — never stingier or pickier.;"Safe override typing: return types may narrow in the subclass (covariant); parameter types may widen (contravariant).";base: def get(self) -> Animal / sub: def get(self) -> Cat # covariant ok / sub may accept wider params too;Generic variance — the same words applied to type parameters of containers (List[Cat] vs List[Animal]), not method overrides.
474;Refused bequest;The heir shoves grandma's BEQUEATHED piano off the moving truck: he signed as heir but refuses the goods. Penguin extends Bird, then throws on fly().;Smell: a subclass inherits methods it does not want and stubs or breaks them—a sign the is-a relationship is wrong.;class Penguin(Bird): / def fly(self): / raise NotImplementedError;"Abstract stub — abstract methods are contracts awaiting code; refused bequest actively rejects promises already inherited."
475;Interface Segregation Principle;A 40-page diner menu forced on the espresso cart: the barista must stock snails just to sell coffee. Chop the menu into laminated cards, one per stall.;Clients should not be forced to depend on methods they do not use: split fat interfaces into small, client-specific ones.;"bad: Machine: print+scan+fax / good: Printer, Scanner protocols; / OldPrinter implements Printer only";"SRP — SRP splits by the reasons a CLASS changes; ISP splits by what each CLIENT actually calls."
476;Fat interface vs role interface;"A costume trunk versus a name badge: the fat interface makes every visitor drag the whole costume trunk on stage; the role interface hands them one badge saying CAN_PAY — all the scene needs.";"A fat (header) interface mirrors one class's every method; a role interface captures just the one collaboration a client needs.";fat: IEmployee (32 methods) / role: Payable{pay()}, Promotable{...};"ISP — ISP is the principle; fat versus role interface is the vocabulary naming the disease and its cure."
477;Dependency Inversion Principle;"The penthouse no longer runs cables down into the boiler room; both floors bolt onto a steel INTERFACE beam mid-building, and the boiler crew hangs THEIR pipes up to the beam. The dependency's gravity is inverted.";"High-level policy and low-level details both depend on abstractions; abstractions never depend on details.";class Store(Protocol): def save(...): ... / class App: uses Store # points up / class SqlStore(Store): ... # points up;"Dependency injection — injection is a delivery technique; inversion is about which direction source dependencies point."
