022;Associativity;Tug-of-war between identical twins: the minus twins always drag the rope leftward, evaluating from the left, while the exponent twins yank everything to the right.;"Associativity resolves equal-precedence ties: left-assoc 10-4-3 = (10-4)-3 = 3; right-assoc 2**3**2 = 2**(3**2) = 512.";"10 - 4 - 3 -> 3 (left); 2 ** 3 ** 2 -> 512 (right)";"Precedence - precedence ranks different operators; associativity only kicks in between equals."
023;Short-circuit evaluation;A circuit breaker that trips at the first False: current never reaches the second bulb, so it stays dark and its side effects never fire at all.;and/or stop evaluating once the outcome is known: False and f() never calls f - enabling guards like x != 0 and 1/x.;x != 0 and 10/x > 1 # division skipped when x == 0;Bitwise & and | - these always evaluate both operands and never short-circuit.
024;Ternary conditional operator;A railroad Y-switch inside a vending machine: pulling the question-mark lever flips the track, and exactly one of the two snack cars rolls out into the tray.;The conditional expression picks one of two values inline: cond ? a : b in C, 'a if cond else b' in Python - an if that returns a value.;"label = ""even"" if n % 2 == 0 else ""odd""";"if statement - the ternary is an expression yielding a value; if is a statement executing branches."
025;Equality vs identity;Identical twins at passport control: they == perfectly - same face, same coat - but the officer takes fingerprints ('is') and finds two different people.;"== asks 'same value?'; is (Python) asks 'same object?': [1]==[1] is True but [1] is [1] is False; JS === adds strict type+value.";"a = [1]; b = [1] / a == b # True / a is b # False";"JS === - strict value+type equality, still not object identity; JS == coerces types before comparing."
026;Bitwise operators;"A row of eight tiny light switches worked with tweezers; the AND operation slides a cardboard stencil mask over the row so only the cut-out switches stay visible.";Bitwise ops (& | ^ ~ << >>) act on each bit of an integer: & masks flags, << n multiplies by 2^n, ^ toggles bits.;"5 & 3 -> 1; 1 << 4 -> 16; flags |= READ";"Logical and/or - logical ops take whole truth values and short-circuit; bitwise ops pair up individual bits."
027;Operator overloading;The plus sign as a moonlighting actor: by day it adds numbers, by night it puts on a wig and glues strings together - same symbol, script chosen by the operands' type.;Overloading lets user types define what operators mean (__add__), so + adds ints, concatenates strings, or merges vectors.;class Vec: / def __add__(self, o): return Vec(self.x+o.x, self.y+o.y);"Coercion - coercion changes operand types to fit an operator; overloading changes what the operator does for a type."
028;Increment operators & side effects;"Two subway turnstiles: the post-increment gate prints your ticket before it clicks the counter; the pre-increment gate clicks first, then prints. Chain several in one corridor and the tally comes out scrambled.";"i++ yields the old value, ++i the new; side-effecting operators buried in larger expressions breed undefined or confusing order.";"C: i = 5; j = i++; // j==5, i==6 / j = ++i; // j==7";"Python - Python has no ++; ++x parses as double unary plus, a silent no-op."
029;Compound assignment;A snowball that rolls back into its own bin: scoop the bin's snow, pack fresh snow onto it, and drop the bigger ball back in the same bin - one continuous motion.;"Compound assignment (x += y) reads, combines, and stores back in one step; on mutables it may mutate in place (list += extends).";x += 1 / lst += [4] # mutates lst in place / tup += (4,) # rebinds;"x = x + y - for lists, x += y extends in place; x = x + y builds a new list and rebinds the name."
030;if statement;"A fork in a hiking trail guarded by a troll who asks one yes/no question: answer true and the side gate swings open; answer false and you walk straight past it.";if evaluates a condition and runs its block only when true - the primal branch that lets programs make decisions.;"if age >= 18: / print(""adult"")";"Ternary expression - if is a statement that executes code; the ternary is an expression producing a value."
031;else / elif chain;A hallway of nightclub doors, each with a bouncer: the first bouncer who nods pulls you into his room and the rest never see you. The last door, else, has no bouncer at all.;"else runs when the if failed; an elif chain tests top-down and executes only the first true branch, skipping the rest.";if x < 0: sign = -1 / elif x == 0: sign = 0 / else: sign = 1;"Sequential ifs - separate ifs can all fire; an elif chain fires at most one branch."
032;switch & fallthrough;A pinball drops into its numbered hole - but the holes have no floors, so it keeps crashing down through case after case until it lands on a 'break' trampoline.;"switch jumps to the case matching a value; in C-family languages execution falls through into the next case unless break stops it.";"switch(n){ case 1: puts(""one""); /* falls through! */ / case 2: puts(""two""); break; }";"match - pattern matching destructures and binds; switch compares one scalar against constants."
033;Pattern matching (match/case);A toddler's shape-sorter box: the parcel drops through the first hole whose silhouette fits, and the hole's teeth strip off labeled pieces (x, y) as it passes through.;match/case tests a value against structural patterns, destructuring it and binding named parts - matching shapes, not just equality.;"match p: / case Point(x=0, y=y): print(f""on axis at {y}"")";"switch - switch checks equality against constants; match matches structure and binds variables."
034;Guard clause;A castle guard turning away invalid visitors right at the moat's edge, so the great hall stays uncluttered - impostors never get escorted through every room first.;A guard clause handles invalid or edge cases with an early return at the top, keeping the happy path flat and unindented.;def f(user): / if user is None: return None / # happy path, unindented;"Nested validation - nesting wraps the happy path inside every check; guards eject failures first."
035;Truthiness;"A bouncer who weighs values on a butcher's scale instead of checking IDs: empty boxes and zeros are too light and get bounced; anything with stuff inside walks in.";"Truthiness lets non-booleans act as conditions: 0, """", [], None are falsy in Python; JS adds NaN but makes [] truthy.";if items: / process(items) # skipped when list is empty;"Explicit None check - 'if x:' misfires when 0 or empty is valid data; use 'if x is not None:' for presence."
036;De Morgan's laws;Mr. De Morgan throws a NOT-blanket over two kids holding an AND rope: under the blanket the rope morphs into an OR chain and each kid wakes up wearing negated pajamas.;"not (A and B) == (not A) or (not B), and dually; pushing not inward flips and/or, simplifying negated conditions.";not (a and b) == (not a or not b) / not (a or b) == (not a and not b);"Distributive law - De Morgan flips the connective while negating; distribution expands and-over-or without negation."
037;Nesting depth;Code shaped like an arrowhead of Russian dolls: to reach the else at the tip you pry open five dolls, and by the third you have forgotten what the first one held.;"Deeply nested conditionals (the arrow anti-pattern) hide logic; flatten with guard clauses, early returns, or extracted functions.";if a: / if b: / if c: do() # -> invert: if not a: return ...;"Cyclomatic complexity - complexity counts branch paths overall; nesting depth measures indentation layers."
038;Dangling else;An orphaned else dangling off a cliff face grabs the ankle of the nearest if climbing above it - never the far one your rope diagram (indentation) pointed to.;In brace-free if-if-else, the else binds to the nearest unmatched if - not the one your indentation suggests.;"C: if(a) if(b) f(); else g(); // else pairs with if(b)";"Python - mandatory indentation makes the pairing explicit; the ambiguity lives in brace languages."
039;Dispatch table;A hotel key rack: the clerk reads your room number, grabs the one hook that matches, and hands you the function hanging on it - no questions asked down a hallway of ifs.;A dict mapping values to handler functions replaces long if/elif chains: selection becomes data, and adding a case is adding an entry.;handlers = {'GET': do_get, 'POST': do_post} / handlers[method](request);"vs switch (032): switch is control flow fixed in source; a dispatch table is data you can build and mutate at runtime"
040;Loop;A stone waterwheel turning in a stream: every revolution scoops with the same buckets, but the water in them is new on every pass.;A loop repeats a block while a condition holds, running the same statements many times over changing state.;while items: / process(items.pop());"Recursion - recursion repeats via self-calls and a growing call stack; a loop repeats in one frame with mutable state."
041;while loop;A jump-rope turner who peeks at a stop sign before every single swing: if the sign is already up before the first swing, you never jump at all.;while tests its condition before each iteration and runs zero or more times - 'repeat as long as this stays true'.;while n > 1: / n = n // 2;"do-while - do-while tests after the body, guaranteeing one run; while may run zero times."
042;do-while loop;A restaurant where you must taste the soup before you may see the 'again?' menu: even the customer who wants nothing has already swallowed one spoonful.;do-while runs the body first and tests afterward, guaranteeing at least one iteration - the prompt-then-validate shape.;"C: do { s = prompt(); } while (!valid(s)); / Python: while True: ... if ok: break";"while - while checks first (0+ runs); do-while checks last (1+ runs)."
043;Counted for loop;A metronome fitted with an odometer: wound to n ticks, it swings exactly that many times, the counter arm clicking one notch per swing until it locks.;"The classic for bundles init, test, and step - for(i=0; i<n; i++) - marching an index across a range a known number of times.";for i in range(10): print(i) # 0..9;"for-each - counted for exposes an index you manage; for-each hands you the elements directly."
044;for-each loop;"A sushi conveyor belt: plates glide into your hands one by one in order; you never count seats or reach across the counter - the belt does all the walking.";for-each iterates directly over a collection's elements (for x in xs) with no index bookkeeping, killing off-by-one bugs.;for name in names: greet(name) / for i, x in enumerate(xs): ...;"range(len(xs)) - use enumerate(xs) when you need the index too; indexing by hand reintroduces fenceposts."
045;break and continue;"On a carousel: break is vaulting over the rail and leaving the ride mid-spin; continue is ducking past the remaining horses to be first at the gate for the next lap.";"break exits the innermost loop immediately; continue abandons the rest of this iteration and jumps to the next test.";for x in xs: / if bad(x): continue / if x == goal: break;"return - return exits the whole function; break only exits one loop level."
046;Off-by-one error;"A builder orders 10 rails for his 10 fence posts and stands baffled at the end, one rail dangling from his hand - posts are boundaries; the gaps are the count.";Fencepost errors run a loop once too many or too few by confusing counts with boundaries: 10 posts hold only 9 rails.;for i in range(len(a) + 1): a[i] # IndexError on last pass;Half-open ranges - the [0, n) convention makes length = end - start and chains cleanly, preventing most fenceposts.
047;Infinite loop;A hamster wheel with the exit ladder sawn off: nothing inside the wheel ever changes between spins - nobody refills or moves the water bottle (the loop variable) - so the hamster runs forever.;An infinite loop never falsifies its condition - forgotten increment, wrong comparison, or a skipped exact value - and pins the CPU.;n = 0 / while n != 100: n += 3 # 99 -> 102, skips 100 forever;"Event loop - servers run while True on purpose with blocking waits and breaks; the bug is having no reachable exit."
048;Loop invariant;A tightrope walker crossing loop after loop of rope, her balancing pole engraved 'sum == total of items walked so far': the pole must read true at every step or she falls.;An invariant is a property true before and after every iteration - the handle for reasoning a loop correct, e.g. 'best = max so far'.;# invariant: s == sum(a[:i]) / for i in range(len(a)): s += a[i];"Postcondition - the postcondition holds once at the end; the invariant holds at every iteration boundary."
049;Mutating while iterating;Sawing rungs off a ladder while climbing it: cut the rung underfoot and your boot lands two rungs up, skipping one - or the whole ladder bucks you off (RuntimeError).;"Modifying a collection during iteration over it skips or repeats elements, or raises (dict); iterate a copy or build a new one.";for x in lst: lst.remove(x) # silently skips items / for x in lst[:]: ... # safe copy;"Iterating a snapshot - for k in list(d) is safe; mutating d while iterating d itself raises RuntimeError."
050;String as sequence;A charm bracelet with numbered links starting at 0: you can lift out charm 4 alone, or unclip a whole run of links (a slice) without breaking the chain.;A string is an ordered, indexable sequence of characters: s[0], slices s[1:3], len(s), and iteration treat text like a list of chars.;"s = ""hello"" / s[0] -> ""h""; s[1:3] -> ""el""; len(s) -> 5";List - both are sequences, but strings are immutable and hold only characters.
051;String immutability;Words glazed and fired in a kiln: to fix a typo you cannot repaint the pot - you throw an entirely new pot with the corrected word, and the flawed original stays on the shelf.;Strings cannot change in place - every 'modification' (upper, replace, +) builds and returns a brand-new string object.;"s = ""cat"" / s[0] = ""b"" # TypeError / s = ""b"" + s[1:] # new string";"Rebinding - s = s.upper() points the name at a new string; the original object never changed."
052;Concatenation cost;"A monk who recopies the entire scroll by hand every time he adds one line at the bottom; the wise monk drops lines into a basket all day and glues them once at dusk (join).";"Repeated s += part copies the whole string each time - O(n^2) total; collect pieces in a list and """".join(parts) for O(n).";"for w in words: s += w # O(n^2) / s = """".join(words) # O(n)";"List append - appending to a list is amortized O(1); += on a string recopies the whole prefix every time."
053;String formatting;A Mad Libs pamphlet with windows cut out: you slide value cards into the {brace} holes, and each window's little stencil (:.2f) trims the card to size before it shows.;"Formatting interpolates values into templates - f""{name}: {x:.2f}"" - with specs controlling width, precision, and padding.";"f""{price:.2f}""; ""{:>8}"".format(x); ""%d items"" % n";"Concatenation - str(a) + "": "" + str(b) works, but f-strings handle conversion plus format specs inline."
054;Escape sequences;"The backslash is a stage magician's cape: throw it over the letter n and the letter transforms into an actual line break; throw it over a quote and the quote becomes a harmless prop.";"A backslash gives the next character special meaning - \n newline, \t tab, \"" quote, \\ backslash; raw strings r""..."" turn it off.";"print(""a\tb\n\""hi\"""") / path = r""C:\new"" # raw: no \n surprise";"Raw string - r""\n"" is two characters (backslash, n); ""\n"" is one newline character."
055;Unicode code points;A cosmic library where every glyph humanity ever wrote sits in a numbered pigeonhole: 'A' in box 65, and the snowman melting quietly in box U+2603.;"Unicode assigns every character a number (code point, U+0000-U+10FFFF); a Python 3 str is a sequence of code points, not bytes.";"ord(""e"") -> 101; chr(0x2603) -> snowman character";"Encoding - a code point is the abstract number; an encoding like UTF-8 decides which bytes represent it."
056;UTF-8;A telescoping travel cup: plain ASCII letters fold flat into one byte, while the snowman unfolds to three segments - and each segment's stripes announce whether it starts or continues a character.;"UTF-8 encodes code points as 1-4 bytes; ASCII stays 1 byte unchanged, and byte prefixes self-synchronize - the web's default encoding.";"""\u00e9"".encode(""utf-8"") -> b'\xc3\xa9' # 2 bytes, 1 char";"UTF-16 - UTF-16 uses 2- or 4-byte units with surrogates and BOM issues; UTF-8 is byte-oriented and ASCII-safe."
057;Text vs bytes;A border checkpoint between meaning-land and wire-land: prose must pass the encode booth to become numbered freight, and freight must pass decode to become prose. No cargo walks through untranslated.;"str is decoded text (code points); bytes are raw octets; convert only at the edges with .encode()/.decode() - never mix the two.";"b = ""caf\u00e9"".encode(""utf-8"") / s = b.decode(""utf-8"")";"Python 2 str - Py2 blurred bytes and text, corrupting silently; Py3 makes every crossing explicit or an error."
058;Mojibake;A karaoke machine playing the right vinyl at the wrong RPM: the recording is perfectly intact, but out comes chipmunk gibberish - 'A-tilde-copyright' warbling where an accented e should sing.;"Mojibake is garbled text from decoding bytes with the wrong encoding - the bytes survived intact; only the interpretation broke.";"""caf\u00e9"".encode(""utf-8"").decode(""latin-1"") / # -> 'caf\u00c3\u00a9' (two junk chars)";"Data corruption - mojibake bytes are intact and recoverable by re-decoding correctly; corruption loses the bytes themselves."
059;Graphemes vs code points;A family-emoji photo on the beach: it looks like one figure, but scissors (slicing) reveal several people zipped together with invisible joiner threads - cut anywhere and you orphan a child glyph.;len counts code points, not what users see: emoji and accent sequences span several code points, so slicing can cut a 'letter' in half.;"len(""\U0001F468\u200D\U0001F469\u200D\U0001F467"") -> 5 / # one on-screen family emoji";"Code point count - a grapheme cluster is what a user calls one character; it may span many code points."
060;Two's complement integers;An abacus with exactly 32 rods, the leftmost rod painted blood-red: it counts debt (the sign) instead of beads, which is why the machine reaches one deeper below zero than above.;Fixed-width ints store binary two's complement: n bits span -2^(n-1) to 2^(n-1)-1, and negation is flip-all-bits-plus-one.;"8-bit range: -128..127; -1 is stored as 0b11111111";Unsigned int - unsigned reuses the sign bit for magnitude, doubling the max but banning negatives.
061;Integer overflow;A getaway car's odometer maxed at 99999 rolls silently over to 00000 mid-chase - and the signed model rolls to minus-100000, the speedometer suddenly reading backwards.;"When a result exceeds a fixed-width int's range it silently wraps in C/Java (INT_MAX + 1 -> INT_MIN); Python ints just grow.";Java: Integer.MAX_VALUE + 1 -> -2147483648 / Python: ints never overflow;"Float overflow - floats overflow loudly to inf; fixed ints wrap around silently."
062;IEEE 754 format;A scientific stagecoach with three compartments: a flag seat (sign), a magnitude engine (exponent) sliding the coach across scales, and 52 luggage slots (mantissa) - bring more digits and the porter rounds your luggage away.;"IEEE 754 doubles pack 1 sign bit, 11 exponent bits, 52 mantissa bits; special patterns encode +-inf, NaN, and signed zero.";"import struct / struct.pack("">d"", 1.5).hex() -> '3ff8000000000000'";"Decimal floating point - binary IEEE 754 cannot store 0.1 exactly; decimal formats and Decimal can."
063;0.1 + 0.2 problem;Two measuring cups labeled 0.1 and 0.2, each secretly overfilled by a molecule at the factory (binary rounding): pour them together and the beaker needle trembles at 0.30000000000000004.;0.1 + 0.2 == 0.30000000000000004 because 0.1 and 0.2 have no finite binary expansion - like 1/3 in decimal, rounded at parse time.;0.1 + 0.2 -> 0.30000000000000004 / 0.1 + 0.2 == 0.3 -> False;"Precision loss during math - the addition is fine; the inputs themselves were never exactly 0.1 and 0.2."
064;Epsilon comparison;A carpenter checks two beams with a feeler gauge instead of demanding atom-perfect flushness: gap thinner than the epsilon leaf means 'equal' - and he picks a thicker leaf for longer beams (relative tolerance).;Never == floats: compare within tolerance, abs(a-b) <= max(rel*max(|a|,|b|), abs_tol), as math.isclose does.;math.isclose(0.1 + 0.2, 0.3) -> True;"Fixed absolute epsilon - one absolute epsilon fails at huge or tiny magnitudes; combine with relative tolerance."
065;Integer vs float division;"A pizza cutter with two blades: the smooth wheel (/) slices fair fractional slivers; the guillotine blade (//) chops whole slices and sweeps the crumbs off the table, flooring toward minus infinity.";"Python / is always float and // floors; C's int / truncates toward zero - forgetting which yields surprise 0s or 3-instead-of-3.5.";"7 / 2 -> 3.5; 7 // 2 -> 3; -7 // 2 -> -4 / C: 7 / 2 -> 3";"Truncation vs floor - C truncates toward zero (-7/2 == -3); Python floors (-7//2 == -4)."
066;Modulo with negatives;"Two carousel operators counting your backward laps: the Python operator always reports which painted horse (0, 1, 2) you stopped on - never negative; the C operator reports your overshoot, minus sign and all.";"Languages disagree on -7 % 3: Python gives 2 (sign of divisor, floored division); C/Java/JS give -1 (sign of dividend, truncated).";Python: -7 % 3 -> 2 / C/Java/JS: -7 % 3 -> -1;"Remainder vs modulo - truncated division yields a remainder with the dividend's sign; floored yields the divisor's sign."
067;NaN;"A masked ghost in a hall of mirrors that casts no reflection: hold NaN up to any mirror - even its own - and equality shows nothing (NaN != NaN); shake its hand and you turn ghost too (propagation).";NaN ('not a number') results from invalid float ops (0/0, inf - inf), poisons all arithmetic, and is unequal to everything - even itself.;"float(""nan"") != float(""nan"") -> True / math.isnan(x) # the only honest test";"None/null - None means 'no value' and equals itself; NaN is a real float value that never equals anything."
068;Decimal & exact types;A bank teller's brass balance that weighs coins in powers of ten: every cent has its own labeled drawer, and the teller must sign a rounding policy before any drawer may be split.;"Decimal/BigDecimal store base-10 digits exactly with explicit rounding rules - mandatory for money; Fraction keeps exact ratios.";"from decimal import Decimal / Decimal(""0.1"") * 3 -> Decimal(""0.3"")";"Decimal(0.1) - constructing from the float smuggles in the binary error; always build from a string, Decimal(""0.1"")."
069;Float integer limit (2^53);A hotel with 2^53 rooms: past the top floor, keys only come in even numbers - guest ...993 is silently checked into room ...992, and the JavaScript front desk never mentions it.;"Doubles represent integers exactly only up to 2^53; beyond that whole numbers round - JS's single Number type corrupts big IDs silently.";JS: 9007199254740992 + 1 -> 9007199254740992 / Python ints stay exact at any size;"Integer overflow - overflow wraps fixed-width ints; here the float format skips odd integers past 2^53 without wrapping."
070;Exception (throw/raise);"A line worker yanks the red andon cord and hurls the defective part straight up through every floor of the factory; work halts on each floor it passes until someone's catcher's mitt snags it.";"An exception is an object thrown when an operation cannot proceed; it aborts normal flow and unwinds the stack until caught.";"raise ValueError(""bad input"")";"Error code - a returned code waits politely to be checked (and gets ignored); an exception forcibly interrupts flow."
071;try/catch (except);Firemen holding round canvas nets (except clauses) beneath a burning building (the try block): whatever leaps from the risky floors lands in the first net whose label matches its type.;"try wraps risky code; except/catch clauses receive matching thrown exceptions so the program can handle failure and continue.";try: / x = int(s) / except ValueError: / x = 0;"finally - except runs only on a matching failure; finally runs on every exit path."
072;finally;A theater janitor who sweeps the stage after every show: hit performance, cancelled show, or the lead storming off mid-scene (an exception) - the broom always makes its pass before the doors lock.;finally runs on every exit from try - success, caught or uncaught exception, even return - making it the home of cleanup.;"try: / f = open(p); work(f) / finally: / f.close()";"try/else - Python's else clause runs only when try succeeded; finally runs unconditionally."
073;Exception hierarchy;A family reunion where security arrests by surname: the warrant says 'anyone named LookupError' and both cousins KeyError and IndexError get cuffed. Arrest patriarch BaseException and you drag in even Ctrl-C.;Exceptions form a class tree: a handler for a base class catches all subclasses, so order handlers specific-first.;except LookupError: # catches KeyError and IndexError;"Exception vs BaseException - BaseException also covers KeyboardInterrupt/SystemExit; catching it is almost always too broad."
074;Checked vs unchecked exceptions;"Airport customs: checked exceptions are checked luggage - declare every bag on the form (throws IOException) or the compiler refuses boarding; unchecked ones are pickpockets strolling through undeclared.";"Checked exceptions (Java) must be declared or handled at compile time; unchecked ones (RuntimeException, all of Python) fly free.";"Java: void read() throws IOException; / NullPointerException needs no throws clause";"Java Error - Error (OutOfMemory) is unchecked and unrecoverable by design; checked-ness is about compiler enforcement."
075;Error codes vs exceptions;"Two restaurants: in the C diner the waiter slips a folded '-1' under your plate and hopes you notice before eating; in the exceptions bistro the chef bursts out and flips your whole table when a dish fails.";"Error codes return failure in-band for callers to test - and forget; exceptions use a separate channel that cannot be silently ignored.";"C: n = read(fd, buf, sz); // -1 on error / Go: val, err := f() / Python: raises OSError";Result types - Rust's Result is explicit like codes but unignorable like exceptions, enforced by the type system.
076;Stack trace;"An avalanche investigator following boot prints back up the mountain: the deepest print is where the climber fell (the raising line); each print above names the ridge - file and line - that led there.";"A stack trace snapshots the call chain at throw time; read Python's bottom-up from the failing line through each caller.";"Traceback (most recent call last): / File ""app.py"", line 12, in main / ValueError: bad input";"Exception message - the message says what went wrong; the trace says where and via which call path."
077;Fail fast;A fuse box that pops the instant one wire frays - lights out in one room - versus a house that stays lit while the wiring smolders in the walls, then burns down three suburbs from the fray.;Detect bad state early and stop loudly at the source (asserts, validation) instead of limping on and corrupting data far from the cause.;"def withdraw(amount): / assert amount > 0, ""negative amount""";"Graceful degradation - tolerance suits user-facing edges; fail fast suits internal invariants where continuing hides bugs."
