218;Sliding window;A train window gliding along a graffiti wall: new art enters on the right, old scenery exits left, and you keep a running tally without ever looking back.;"Keep a contiguous [left, right] range over a sequence: advance right to grow, advance left to restore validity; each element enters and leaves once - O(n).";"for r, x in enumerate(a): / s += x / while s > k: s -= a[l]; l += 1";"Fixed-size window - the subcase where left moves in lockstep with right; variable windows move left only when a constraint breaks."
219;Exponential (galloping) search;A kangaroo hunting a fence post in the dark: hops of doubling length until it sails past the post, then hops back in halves to land on it exactly.;"Probe positions 1, 2, 4, 8, ... until you overshoot the target, then binary search inside the last bracket; O(log i) for target position i, works unbounded.";i = 1 / while i < n and a[i] < t: i *= 2 / binary_search(a, t, i // 2, min(i, n - 1));"Binary search - needs a known length; galloping first FINDS the bracket, ideal for infinite streams (and Timsort's merges)."
220;Insertion sort;A card player picking up a poker hand one card at a time, sliding each new card leftward between the fanned cards until it clicks into its slot.;"Grow a sorted prefix by taking the next element and shifting it left into place; O(n^2) worst but O(n) on nearly sorted data - great for tiny arrays.";"for i in range(1, n): / j = i / while j > 0 and a[j-1] > a[j]: a[j-1], a[j] = a[j], a[j-1]; j -= 1";"Selection sort - insertion pushes the NEW element into a sorted prefix; selection pulls the MINIMUM out of the unsorted suffix."
221;Selection sort;A talent scout who re-watches the ENTIRE audition line every round just to crown one winner, walks them to the front row, then re-watches everyone again.;"Repeatedly scan the unsorted suffix for its minimum and swap it to the front; always Theta(n^2) comparisons but only n-1 swaps.";for i in range(n): / m = min(range(i, n), key=a.__getitem__) / a[i], a[m] = a[m], a[i];"Insertion sort - adaptive and fast on nearly sorted input; selection always does full scans but minimizes writes (good for costly writes)."
222;Bubble sort;"Fizzy soda: the biggest bubble wobbles past its neighbors one nudge at a time until it pops at the surface; each sweep floats the next-biggest up.";"Sweep adjacent pairs, swapping any out-of-order neighbors; the largest value bubbles to the end each pass; O(n^2), O(n) if a pass makes no swaps.";for i in range(n): / for j in range(n - 1 - i): / if a[j] > a[j+1]: a[j], a[j+1] = a[j+1], a[j];"Insertion sort - both O(n^2) and adaptive, but bubble swaps neighbors every pass while insertion shifts each element once; bubble is rarely the right pick."
223;Mergesort;Two librarians each sort half the returned books, then walk toward each other zipper-merging their carts, always placing the smaller spine next.;"Split in half, sort each half recursively, then merge the two sorted runs with a two-finger sweep; guaranteed Theta(n log n), stable, O(n) extra space.";L, R = msort(a[:n//2]), msort(a[n//2:]) / # merge: repeatedly take the smaller head of L or R;"Quicksort - quicksort works while SPLITTING (partition), mergesort while JOINING (merge); mergesort guarantees n log n but needs an O(n) buffer."
224;Quicksort;A drill sergeant (the pivot) plants a flag and bellows 'shorter than me, LEFT! taller, RIGHT!' - then a new sergeant inside each mob repeats the drill.;"Pick a pivot, partition smaller elements left and larger right, recurse on both sides; average n log n in-place, worst n^2 on bad pivots.";p = a[random.randrange(len(a))] / return qs([x for x in a if x < p]) + [x for x in a if x == p] + qs([x for x in a if x > p]);"Mergesort - mergesort splits trivially and merges smart; quicksort splits smart (partition) and combines by mere concatenation."
225;Quicksort pivot selection;Dodgeball captain who always picks the first kid in line - rivals stack the line against him and he loses every game. Drawing names from a hat ruins their sabotage.;"Quicksort's fate hangs on the pivot: sorted input with a first-element pivot hits O(n^2); random or median-of-three pivots make bad splits vanishingly rare.";p = a[(lo + hi) // 2] # or median of a[lo], a[mid], a[hi] / p = a[random.randrange(lo, hi + 1)];"Quickselect pivots - same trick; there median-of-medians buys guaranteed O(n), while sorting's safety net is randomization or introsort's heap fallback."
226;Sort stability;A stable horse barn: two horses both named Bay trot out the gate in exactly the order they trotted in. The unstable barn next door shuffles the twins nightly.;"A stable sort keeps equal keys in original relative order, so chained sorts build multi-key orderings; mergesort/Timsort stable, quicksort/heapsort not.";rows.sort(key=lambda r: r.date) / rows.sort(key=lambda r: r.city) # stable: within city, still by date;"In-place - an orthogonal property about memory, not equal-key order; a sort can be either, both, or neither."
227;Comparison sort lower bound;Twenty Questions against n! suspects: each yes/no question splits the suspect pool in half at best, so no interrogator beats log2(n!) questions.;Any sort that only compares pairs needs Omega(n log n) comparisons: n! orderings form a decision tree of depth at least log2(n!) ~ n log n.;log2(n!) >= (n/2) * log2(n/2) / # so ~n log n comparisons are unavoidable;Counting/radix 'beating' the bound - no contradiction: they never compare pairs, they read key digits, a different computation model.
228;Timsort;Tim the tailor sews a quilt from strips people already hemmed: he keeps every ready-made run intact, stitches strips together, and gallops his needle across long matching stretches.;"Python and Java's adaptive mergesort: find natural sorted runs, extend short ones with insertion sort, merge runs with galloping; O(n) on sorted input.";sorted(data) # Timsort under the hood / # already-sorted input: one run detected, O(n);"Plain mergesort - splits blindly; Timsort exploits existing runs and switches to insertion sort below ~32 elements."
229;Heapsort;A cheerleader pyramid where the tallest always surfaces on top, gets plucked off to the end of a line, and the pyramid rebuilds itself - again and again until the line is everyone.;"Build a max-heap in O(n), then repeatedly swap the root to the end and sift down; in-place Theta(n log n) worst case, but unstable and cache-unfriendly.";"heapify(a) # O(n) / for end in range(n - 1, 0, -1): / a[0], a[end] = a[end], a[0]; sift_down(a, 0, end)";Quicksort - heapsort guarantees n log n in-place (introsort's safety net) but loses on constants and cache locality, so quicksort usually wins in practice.
230;Counting sort;A mail room with 100 numbered pigeonholes: nobody compares letters - each drops straight into its numbered hole, then you walk the wall left to right scooping them out in order.;"For integer keys in a small range k: tally occurrences into a count array, prefix-sum to positions, place items; O(n + k), stable, zero comparisons.";cnt = [0] * (k + 1) / for x in a: cnt[x] += 1 / out = [v for v in range(k + 1) for _ in range(cnt[v])];"Bucket sort - buckets hold value RANGES and need inner sorting; counting sort's slots hold exact key values, no inner sort."
231;Radix sort;"An old punch-card sorting machine: run the whole deck through once per column, LAST column first; each stable pass carefully preserves the order the previous pass built.";"Sort fixed-width keys digit by digit with one stable pass per digit, least significant first (LSD); O(d*(n+k)) - linear when digits are few.";for d in range(digits): # LSD first / a = stable_counting_sort_by_digit(a, d);"Counting sort - radix repeatedly APPLIES a stable counting sort per digit; counting alone dies when the key range k is huge."
232;Bucket sort;Sorting a rainbow mountain of Lego by hurling pieces into color bins across the room, then quickly tidying each bin - glorious until every single piece turns out to be red.;"Scatter items into m buckets by value range, sort each small bucket (insertion sort), concatenate; average O(n) when input is uniformly spread.";b = [[] for _ in range(m)] / for x in a: b[int(x * m)].append(x) # x in [0,1) / out = [y for bk in b for y in sorted(bk)];"Counting sort - needs discrete keys with exact slots; bucket handles continuous values but leans on a uniform distribution for O(n)."
233;Bounded-keys assumption;A magician who reads envelopes without opening them - but only when each is postmarked with a number under 1000. Hand him unmarked envelopes and he's back to comparing pairs like everyone else.;"Linear-time sorts dodge the n log n bound only because keys expose structure - small integer range or fixed digits; arbitrary comparables get no shortcut.";ages 0..120: counting sort shines / arbitrary floats/objects: must compare, Omega(n log n);"The lower bound 'violated' - it never is: Omega(n log n) binds comparison sorts only; digit inspection is a different model of computation."
234;External merge sort;Moving a mountain of paperwork with one small desk: sort a desk-load at a time into neat folders on the floor, then merge folders by always grabbing the smallest top page.;"Sort data too big for RAM: read chunks that fit, sort each, spill sorted runs to disk, then k-way merge the runs as streams; disk passes dominate cost.";runs = sort each RAM-sized chunk, write to disk / heapq.merge(*runs) # stream the final order;"In-memory mergesort - same merge idea, but external sort is priced in disk I/O passes, not comparisons; run count and fan-in drive the cost."
235;K-way merge;"K checkout lanes each ordered by receipt number; one dispatcher watches only the FRONT customer of every lane and always waves through the lowest number.";"Merge k sorted streams by keeping each stream's head in a min-heap: pop the smallest, push its successor; O(N log k) for N total items.";import heapq / for x in heapq.merge(run1, run2, run3): / out.write(x);"Two-way merge - with k=2 a heap is pointless overhead; the log k heap cost only earns its keep for k > 2."
236;Quickselect;An official hunting the 3rd-shortest kid: after each lineup split he dismisses the ENTIRE irrelevant crowd and re-splits only the group holding position 3.;"Find the k-th smallest without fully sorting: partition like quicksort but recurse only into the side containing index k; average O(n), worst O(n^2).";p = partition(a, lo, hi) / if p == k: return a[p] / recurse into left if k < p else right;"Quicksort - recurses on BOTH sides for n log n; quickselect discards one side each round, collapsing the sum to average O(n)."
237;Median of medians;Electing a president of class presidents: every 5-student row picks its middle-height kid, and those kids line up and pick THEIR middle - a pivot no adversary can rig.;Deterministic pivot for selection: split into groups of 5, take each group's median, recursively select the median of those medians - worst-case O(n).;groups = [sorted(a[i:i+5]) for i in range(0, n, 5)] / med = select([g[len(g)//2] for g in groups]) / # pivot guarantees at least a 30/70 split;"Random-pivot quickselect - expected O(n) and faster in practice; median-of-medians pays bigger constants for a worst-case guarantee."
238;Top-k via heap;"A tiny trophy shelf holding exactly k trophies: each newcomer must outshine the dullest trophy, which gets knocked off the edge; the shelf itself never grows.";"Keep the k best items in a size-k heap that evicts the weakest; stream all n items through in O(n log k) - no need to sort everything.";import heapq / top = heapq.nlargest(k, stream) # O(n log k) / # or hand-roll a min-heap of size k;"Quickselect - finds the k-th in O(n) but needs all data in memory at once; the size-k heap works online over endless streams."
239;Replacement selection;Knuth's snowplow circling a loop road at dawn while snow keeps falling: it clears fresh snow that lands AHEAD of it in the same lap, so each lap clears two plow-loads.;"External-sort run generation: a heap emits ascending values, admitting arrivals to the run unless below the last output; average run ~2x memory.";"heap emits 3, 7, 9...; arriving 8 joins the current run / arriving 2 < last output 9 -> frozen for the next run";"Simple chunk sorting - produces runs exactly one memory in size; the snowplow doubles expected run length, halving later merge passes."
240;Recursion;Russian nesting dolls: to open the giant doll you must first open the doll inside, and the one inside that, down to the tiny solid doll - then reassemble outward.;"A function that calls itself on smaller inputs, reducing a big problem to base cases plus self-similar subproblems; each call gets its own stack frame.";def fact(n): / return 1 if n == 0 else n * fact(n - 1);"Iteration - loops reuse one frame with mutable state; recursion stores state in the call stack. Any recursion can become a loop plus explicit stack."
241;Base case;The innermost nesting doll is solid wood - nothing inside, nothing left to open. Forget to carve her and you unscrew dolls for eternity.;"The non-recursive branch answering the smallest inputs directly; without a reachable base case, recursion never terminates.";def fib(n): / if n < 2: return n # base case / return fib(n-1) + fib(n-2);"Missing vs wrong base case - missing gives infinite recursion and a crash; a WRONG base case quietly corrupts every answer built upon it."
242;Stack depth and overflow;A waiter stacking one plate per unfinished order: linear recursion over a million items piles plates to the ceiling until the tower crashes down - RecursionError.;"Every active call holds a stack frame; recursing deeper than the limit crashes (Python default ~1000) - DEPTH matters, not total call count.";sys.setrecursionlimit(10000) / fact(100000) # RecursionError without it / # balanced-tree recursion: depth ~log n, safe;"Time complexity - a fast O(n) recursion can still die at depth n; mergesort makes O(n) calls but only O(log n) of them are alive at once."
243;Divide and conquer;A general splits the enemy army in two, lets lieutenants win each half-battle however they like, then does his real work stitching the two victories into one triumph.;"Split the input into independent parts, solve each recursively, then combine the partial answers; the pattern behind mergesort, quicksort, Karatsuba.";def solve(p): / if small(p): return direct(p) / return combine(solve(left(p)), solve(right(p)));"Dynamic programming - D&C subproblems are independent, nothing to reuse; DP subproblems overlap, which is why caching pays there."
244;Recurrence relation;A genie's invoice that keeps citing itself: 'Total = 2 x (invoice for half the wish) + n gold handling fee.' You expand invoices until they cost pennies, then sum the pile.;"The cost equation of recursive code: T(n) expressed via T(smaller), e.g. T(n) = 2T(n/2) + O(n); solving it yields the complexity.";T(n) = 2T(n/2) + n -> n log n (mergesort) / T(n) = T(n-1) + 1 -> n / T(n) = T(n/2) + 1 -> log n;"Master theorem - one SHORTCUT for solving divide-style recurrences; the recurrence itself is just the cost equation you extract from code."
245;Master theorem;"Tug-of-war between a breeding tree of tiny chores (the leaves) and the root's single giant cleanup bill: whichever side grows faster sets the price; a tie stacks log identical floors.";"For T(n) = aT(n/b) + n^c: compare leaf growth log_b(a) with combine cost c - the bigger exponent wins; a tie adds one log factor.";T=2T(n/2)+n: log2(2)=1=c -> n log n / T=4T(n/2)+n: log2(4)=2>1 -> n^2 / T=2T(n/2)+n^2: c=2 wins -> n^2;"Non-dividing recurrences - T(n)=T(n-1)+n or unequal splits need recursion trees or Akra-Bazzi; the master theorem only fits aT(n/b)+f(n)."
246;Tail recursion;A relay runner who hands off the baton and instantly walks off the track - nobody waits at the finish. Python runners all insist on standing around afterward, clogging the lanes.;"A recursive call in return position with nothing left to do afterward; languages with tail-call optimization reuse the frame - CPython does not.";def loop(i, acc): / if i == 0: return acc / return loop(i - 1, acc * i) # tail call;Plain recursion - n * fact(n-1) is NOT tail recursive: the multiply runs after the call returns, so the caller's frame must survive.
247;Recursion to iteration;Fire the waiter with the teetering plate tower and grab a clipboard: pending orders go on a stack of cards YOU control - heap-sized, with no ceiling to crash into.;"Any recursion rewrites as a loop with an explicit stack holding what each frame stored; tail recursion converts to a bare loop with variables.";"stack = [root] / while stack: / node = stack.pop(); visit(node); stack += node.children";Memoization - conversion changes WHERE state lives (heap vs call stack), not how many subproblems get solved.
248;Mutual recursion;Two dance partners: is_even asks is_odd, who spins the question straight back to is_even, each pass shrinking n by one - until n hits zero and the music stops.;"Two or more functions calling each other in a cycle (A calls B calls A); their combined base cases must break the loop.";def is_even(n): return True if n == 0 else is_odd(n - 1) / def is_odd(n): return False if n == 0 else is_even(n - 1);"Simple recursion - one function cycling to itself; mutual recursion rules parsers, where parse_expr and parse_term phone each other."
249;Tree recursion;"One gossip tells two friends, each tells two more; by evening the same rumor has re-reached everyone through thousands of separate whisper-paths.";Each call spawns multiple recursive calls, making a call TREE that can explode exponentially - naive fib(n) makes ~1.6^n calls yet is only n deep.;def fib(n): / if n < 2: return n / return fib(n-1) + fib(n-2) # ~1.6^n calls, depth only n;"Linear recursion - one self-call per frame, so depth equals cost; tree recursion's cost is the node COUNT, and repeated nodes are DP's cue."
250;Dynamic programming;"A hiker who chalks the answer on every trail junction she solves; the second time any path reaches that junction, she reads the chalk instead of re-hiking the whole valley.";Solve by combining answers to overlapping subproblems, computing each distinct subproblem once and reusing it - recursion plus a memory.;fib with a cache: O(n) instead of O(1.6^n) / same recurrence, answers reused;"Divide and conquer - D&C subproblems are disjoint so nothing repeats; DP's overlap is precisely why caching wins."
251;Overlapping subproblems;A detective's corkboard where the SAME suspect photo hangs from fifty different red strings: interview him once, pin the transcript, and every string reads it.;"The same subproblem recurs across the recursion tree; caching collapses an exponential tree onto its small set of distinct subproblems.";fib(5)'s tree computes fib(2) three times / distinct subproblems: only n of them;"Optimal substructure - the other DP ingredient: substructure makes the recurrence CORRECT; overlap makes caching WORTH it."
252;Optimal substructure;A champion Lego castle: pop off any tower and that tower is itself a champion tower - no winning castle ever contains a losing part.;"An optimal solution is built from optimal solutions to its subproblems - prefixes of shortest paths are shortest paths; this licenses the DP recurrence.";short(s->t via v) = short(s->v) + short(v->t) / LCS of prefixes composes into LCS of strings;Longest simple path - famously LACKS it: gluing longest subpaths can revisit vertices, so no clean recurrence exists.
253;Memoization (top-down);A student taping a MEMO to the fridge after every hard calculation: at the next midnight craving she reads the memo and skips the math. The fridge fills lazily, only with questions actually asked.;"Wrap the natural recursion with a cache keyed by arguments: repeat calls return the stored answer; only reachable subproblems ever get computed.";from functools import lru_cache / @lru_cache(None) / def fib(n): return n if n < 2 else fib(n-1) + fib(n-2);"Tabulation - memoization recurses from the top and may skip states but pays stack depth; tabulation loops bottom-up over all states."
254;Tabulation (bottom-up);A bricklayer filling the wall row by row from the foundation: every brick rests only on bricks already mortared - no scaffolding (call stack) ever needed.;"Fill a table from base cases upward with plain loops, each entry computed from already-filled ones; no recursion stack, you choose the order.";dp = [0, 1] / for i in range(2, n + 1): / dp.append(dp[i-1] + dp[i-2]);"Memoization - same recurrence; tabulation computes ALL states iteratively and unlocks rolling-array space tricks, memoization computes only needed states."
255;0/1 knapsack;A burglar at a museum with one zip-shut backpack: each artifact goes in WHOLE or stays - no sawing the golden goose in half. At every case he mutters 'skip it or schlep it'.;"Choose items with weights and values to maximize value under a capacity, each item taken whole or not at all; dp[i][w] = best of skip or take.";for i in items: / for w in range(W, wt[i] - 1, -1): / dp[w] = max(dp[w], dp[w - wt[i]] + val[i]);"Fractional knapsack - items may be split, so greedy by density solves it; 0/1's all-or-nothing choice forces DP."
256;Longest common subsequence;Two concert setlists from different nights: highlight the longest run of songs both crowds heard in the same order, freely skipping over each night's extra tracks.;"Longest sequence appearing in both strings in order but not necessarily contiguously; DP on prefix pairs - match extends, else take the better drop.";if a[i] == b[j]: dp[i][j] = dp[i-1][j-1] + 1 / else: dp[i][j] = max(dp[i-1][j], dp[i][j-1]);"Longest common substring - must be contiguous; a subsequence may skip characters ('ABCBDAB' vs 'BDCABA' gives LCS 'BCBA')."
257;Edit distance;"A proofreading gremlin with three rubber stamps - INSERT, DELETE, SWAP - charging one coin per stamp to morph kitten into sitting; he brags the three-coin bill is provably minimal.";"Minimum inserts, deletes, and substitutions turning one string into another; dp[i][j] built from three neighbors - Levenshtein distance.";cost = 0 if a[i-1] == b[j-1] else 1 / dp[i][j] = min(dp[i-1][j] + 1, dp[i][j-1] + 1, dp[i-1][j-1] + cost);"LCS - sibling recurrence without substitution; for insert/delete only, distance = len(a) + len(b) - 2*LCS."
258;Coin change DP;A vending machine in the land of 1, 3, and 4 cent coins: for 6 cents the greedy clerk slams down 4+1+1 while the dusty DP abacus in the corner clicks 3+3 and wins.;"Fewest coins (or number of ways) to reach an amount with unlimited coins per denomination; DP over amounts - greedy fails on non-canonical sets.";dp = [0] + [inf] * n / for a in range(1, n + 1): / dp[a] = 1 + min(dp[a - c] for c in coins if c <= a);"Min coins vs counting ways - same table, different combine: min+1 for fewest, sum for ways; loop order decides combinations vs permutations."
259;DP space optimization;A monk with two slates: he writes tomorrow's row from today's, wipes today's clean, and swaps them - the full scroll never exists at once.;"When row i depends only on row i-1, keep two rows - or one with a careful sweep direction; knapsack's O(nW) table shrinks to O(W) space.";prev, cur = cur, prev # rolling rows / # 1-row knapsack: sweep w from W DOWN to wt[i] / # downward sweep stops an item being taken twice;"Full-table DP - required if you must RECONSTRUCT the chosen path; rolling arrays keep values but forget the trail unless choices are stored separately."
260;Greedy algorithm;A goat eating through a garden: always chomps the juiciest nearby leaf, never steps back, never plans - and in the RIGHT gardens still ends up at the prize marrow.;"Build a solution by repeatedly taking the locally best choice and never undoing it; fast and simple, but correct only for problems with special structure.";meetings.sort(key=lambda m: m.end) / take each meeting not overlapping the last taken;"DP - weighs all sub-choices before committing; greedy commits instantly and never revisits, so it needs a proof, not vibes."
261;Greedy-choice property;A chess oracle whispering: whatever the grandmasters' perfect game is, one of them opens with THIS move - so you can play it blind and stay on a winning line.;"Some optimal solution always contains the greedy first move, so committing to it is safe; add optimal substructure and greedy becomes provably correct.";earliest-finishing meeting: some optimal schedule includes it / so taking it first loses nothing;"Optimal substructure - needed by BOTH DP and greedy; the greedy-choice property is the extra license to commit before solving subproblems."
262;Exchange argument;A card sharp swapping cards in a rival's winning hand one at a time for his own picks, showing the score never drops - until the rival is holding the sharp's exact hand.;Correctness proof: take any optimal solution, swap one of its choices for the greedy choice, show it gets no worse - repeat until it IS the greedy solution.;"optimal takes meeting X; greedy's G has end(G) <= end(X) / swap X -> G: still feasible, same count";"Greedy stays ahead - the other proof style: induction that greedy's partial solution always leads; exchange instead morphs an optimum into greedy's answer."
263;Interval scheduling;A conference-room clerk obsessed with EXITS: he books whichever meeting lets people leave soonest, freeing the room for the most future meetings. The clerk who sorts by start times books one all-day meeting and ruins everything.;"Pick the maximum number of non-overlapping intervals: always take the one ending earliest, discard overlaps; sort by END time, never start.";"ivs.sort(key=lambda iv: iv[1]) / for s, e in ivs: / if s >= last_end: take; last_end = e";"Sorting by start or by shortest - both fail (one long early meeting can kill the day); ONLY earliest finish time is optimal."
264;Huffman coding;"A charity gala where the two poorest guests must merge tables each round; by midnight the wallflowers sit up in the distant attic (long codes) while celebrities lounge by the front door (short codes).";"Optimal prefix-free code: repeatedly merge the two rarest symbols into a tree node; frequent symbols end near the root with short bit codes.";heapify symbols by frequency / pop two rarest, merge into node, push the sum / repeat until one tree remains;"Fixed-length codes like ASCII - Huffman varies length by frequency; prefix-free means no code prefixes another, so decoding never backtracks."
265;Fractional knapsack;A smuggler with barrels of saffron, honey, and sand and one duffel bag: she scoops the priciest-per-kilo powder first and slices the final scoop with a knife - nothing sacred about whole barrels.;When items can be split, greed by value-per-weight is optimal: pour in the densest goods first and top off with a fraction of the last item.;"items.sort(key=lambda i: i.val / i.wt, reverse=True) / fill greedily; split the item that overflows";"0/1 knapsack - indivisible items break the greedy (a dense tiny item can block better combos); 0/1 needs DP."
