610;Structural patterns;Scaffolding around a cathedral: nothing new is born on site — pipes, wraps, and bridges just join existing stones into a grander shape.;GoF pattern family for composing classes and objects into larger flexible structures — mostly by wrapping or nesting existing pieces.;Adapter, Bridge, Composite, Decorator, Facade, Flyweight, Proxy;"Creational patterns — structural arrange objects that already exist; creational decide how objects come into being."
611;Adapter;An EU wall plug jammed into a US socket via a chunky travel adapter cube — same electricity flowing, prongs reshaped. The cube speaks both pin languages.;Wraps an object to convert its incompatible interface into the one clients expect, without changing either side.;java.io.InputStreamReader adapts InputStream (bytes) to Reader (chars);"Decorator — adapter CHANGES the interface; decorator keeps the same interface and adds behavior."
612;Decorator;A Christmas tree gaining lights, then tinsel, then baubles — at every layer it still answers to 'tree', just fancier each time you wrap it.;"Wraps an object behind the SAME interface to add responsibilities dynamically; wrappers stack in layers.";new BufferedInputStream(new GZIPInputStream(new FileInputStream(f)));"Proxy — decorator adds features and the client stacks it knowingly; proxy controls ACCESS and usually hides that it wraps. | cf. 328 Decorator (déjà pris): 328 is the language feature wrapping a FUNCTION; 612 the GoF pattern wrapping an OBJECT behind its own interface"
613;Facade;"A hotel concierge desk: one calm smiling face; behind the wall, kitchens, laundries, and boilers roar. You just say 'dinner at eight'.";Puts one simple front-door interface over a tangled subsystem so common tasks take one call instead of many.;requests.get(url) hides sockets, TLS, redirects, pooling — Python requests library;"Adapter — facade SIMPLIFIES a whole subsystem; adapter CONVERTS one interface into another expected one."
614;Proxy;"A celebrity's body double signs autographs at the studio gate; only vetted fans are ever walked back to the real star's trailer.";A stand-in exposing the same interface as the real object while controlling access — lazy loading, caching, auth, or remoting.;"Hibernate lazy-loading entity proxies; RPC client stubs; nginx reverse proxy";"Decorator — proxy manages the real object's access and lifecycle on its own; decorator just layers on behavior the client composes."
615;Composite;Russian nesting dolls that all answer paint(): tap the outermost doll and every doll nested inside paints itself too, down to the tiniest.;Arranges objects into part-whole trees where leaves and containers share one interface, so clients treat both uniformly.;Panel.draw() calls draw() on children — buttons and nested panels alike;"Decorator — decorator wraps exactly ONE child to extend it; composite holds MANY children to aggregate them."
616;Bridge;A drawbridge between two castle towers — the Shapes tower and the Renderers tower — each growing new floors independently while the bridge carries calls across.;Splits an abstraction from its implementation into two independent hierarchies joined by composition, so both vary freely.;Shape(renderer): Circle/Square x OpenGL/SVG = 2+2 classes, not 4 combined ones;"Adapter — adapter retrofits already-incompatible code; bridge is designed up front to prevent a class-combination explosion."
617;Flyweight;"A forest of a million trees pinned to ONE cardboard oak cut-out: each pin holds only an (x,y) tag; the heavy artwork exists exactly once.";Shares immutable intrinsic state among many objects, keeping variable extrinsic state outside, so huge object counts stay cheap.;"Java String interning pool; one glyph object per character shared across a document";"Object pool — flyweights are immutable and shared simultaneously; pooled objects are mutable and borrowed exclusively."
618;Wrapper pattern intents;Four gift-wrappers at one mall kiosk: one reshapes the box, one adds ribbons, one guards it behind glass, one hides a messy pile under a single bow.;Four wrappers, four intents: adapter converts the interface, decorator adds behavior, proxy controls access, facade simplifies many.;All look like wrap(obj) in code — ask WHY it wraps to name the pattern;All four are structurally identical wrapping — the discriminator is intent, never the code shape.
619;Class vs object adapter;"Two translators: one was RAISED bilingual, both bloodlines inherited; the other carries a phrasebook in her handbag — composition she can swap.";An adapter can inherit the adaptee (class adapter, needs multiple inheritance) or hold it by composition (object adapter, the usual way).;"class A extends Legacy implements Target vs class A implements Target { Legacy l; }";Both are still Adapter — the split is inheritance vs composition of the adaptee, not a different pattern.
620;Behavioral patterns;A theater rehearsal with fixed actors but a director endlessly redrawing WHO cues WHOM — the patterns are his laminated cueing diagrams.;GoF pattern family assigning responsibilities and communication between objects — who talks to whom, when, and how loosely.;Observer, Strategy, Command, State, Memento, Iterator, Visitor, Mediator...;"Structural patterns — structural freeze object composition; behavioral choreograph runtime interaction and algorithm choice."
621;Observer;A lighthouse blinks once and every ship's bell on the horizon rings itself — each ship had signed the lighthouse's ledger to be notified.;A subject keeps a list of subscribers and notifies them automatically when its state changes — one-to-many, publisher pushes.;"button.addEventListener('click', fn); RxJS subject.subscribe(observer)";"Pub/sub — observers register directly WITH the subject; pub/sub inserts a broker so parties never know each other."
622;Strategy;A caddie's golf bag: same golfer, same swing, but you pull driver, wedge, or putter per hole — the bag hands you an algorithm shaped like a club.;Encapsulates interchangeable algorithms behind one interface so the client can pick or swap them at runtime.;"Collections.sort(list, comparator); compressor = new GzipStrategy()";"State — strategy is chosen by the CLIENT and strategies ignore each other; states switch THEMSELVES as the object transitions."
623;Command;A diner order spike: every shouted order becomes a paper ticket stabbed onto the spike — queueable, re-cookable, or torn up to undo.;Reifies a request as an object carrying receiver plus parameters, enabling queues, logs, retries, and undo.;"editor.execute(new PasteCommand(clipboard)); Celery task queues";"Strategy — command packages ONE invocation (verb plus args) to defer or undo; strategy packages an algorithm choice with no undo semantics."
624;State pattern;A vending machine possessed by moods: the CoinInserted spirit grabs the wheel, then hands it to Dispensing. Same chassis, a new driver at every stage.;An object delegates behavior to a current-state object and swaps it on transitions, replacing sprawling conditionals.;TCPConnection delegates open()/close() to Closed, Listening, Established objects;"Strategy — identical UML, but states know their siblings and trigger their own transitions; strategies are independent and client-picked."
625;Memento;"A wax-sealed envelope of your diary page: the archivist stores it but can never read it; only YOU may crack the seal and become Tuesday-you again.";Captures an object's private state in an opaque token so it can be restored later without breaking encapsulation.;"m = editor.save(); ...; editor.restore(m) — game save slots work this way";"Command undo — command replays inverse operations; memento snapshots and reinstates whole state blobs."
626;Null object;A cardboard-cutout security guard propped by the door: patrol() does nothing at all, but nobody ever trips over an empty guard post.;A do-nothing implementation of an interface used in place of null, removing repetitive null checks from clients.;"class NullLogger { log(msg) {} }; return Collections.emptyList() not null";"Optional/Maybe — Optional forces callers to CHECK for presence; a null object silently absorbs calls with safe defaults."
627;Command-based undo/redo;"Pancakes stack up as you type; Ctrl+Z peels the top pancake and un-fries it back into batter, while the redo plate waits to re-fry it.";"Executed commands are pushed onto a stack; undo pops and reverses them (or restores mementos), redo replays from a second stack.";"undoStack.push(cmd); undo(): c = undoStack.pop(); c.unexecute(); redoStack.push(c)";"Event sourcing — undo stacks are session-local UI history; event sourcing is the persisted system of record."
628;Lapsed listener problem;The lighthouse keeps ringing doorbells of houses whose owners moved out years ago — the copper wires (references) alone hold the empty houses up.;Observers that never unsubscribe stay strongly referenced by the subject, causing memory leaks and ghost notifications.;"Fix: removeEventListener on teardown; or WeakReference listener lists";Generic memory leak — here the SUBJECT holds the reference, so 'unused' observers are uncollectable and still receive events.
629;Strategy as first-class function;The golf caddie is fired and replaced by a single floating glove: no bag, no clubs, you just hand over the bare hand — the function itself.;In languages with first-class functions, a bare lambda replaces the one-method strategy class — same pattern, no ceremony.;sorted(xs, key=lambda x: x.age) instead of writing an AgeComparator class;"'The pattern disappeared' — the intent (pluggable algorithm) remains; only the class boilerplate evaporated."
630;Iterator;A museum audio-guide wand: press NEXT and it leads you room by room in order — you never see the curator's storage maps or basement shelving.;Provides sequential access to a collection's elements through a standard cursor interface without exposing internal structure.;"for x in xs uses __iter__/__next__; Java it.hasNext()/it.next()";"Iterable — the iterable is the collection that VENDS iterators; the iterator is the one-use cursor itself."
631;Template method;"A Mad Libs card: the plot is printed in permanent ink; subclasses may only scribble words into the blanks, then the card reads itself aloud.";A base-class method fixes an algorithm's skeleton and defers specific steps to subclass hook overrides.;"JUnit setUp()/test/tearDown(); HttpServlet.service() dispatching to your doGet()";"Strategy — template method varies steps via INHERITANCE, fixed at compile time; strategy swaps whole algorithms via composition at runtime."
632;Visitor;A tax inspector walking a village: each house opens its OWN door (accept), and the inspector whips out exactly the right form for that house type.;"Moves an operation out of a stable object structure into a visitor object; elements call accept(v) which calls back v.visitX(this).";"ast.accept(prettyPrinter); compiler passes: TypeCheckVisitor, CodeGenVisitor";"Iterator — iterator merely walks the elements; visitor dispatches type-specific operations via double dispatch."
633;Mediator;An air-traffic control tower: planes never radio each other directly — every 'may I land?' routes through the tower, or metal rains from the sky.;Centralizes many-to-many communication: colleagues talk only to a mediator hub, which coordinates who reacts and how.;"ChatRoom.send(msg, from) routes to members; dialog controller coordinating widgets";"Observer — observer broadcasts one-to-many blindly; mediator encodes explicit pairwise coordination LOGIC inside the hub."
634;Chain of responsibility;An office complaint slip climbing desks: the intern shrugs and passes it up, the manager shrugs — the slip crawls upward until someone finally stamps it.;"Passes a request along a linked chain of handlers; each one either handles it or forwards it to the next.";"Express middleware fn(req, res, next); Java servlet filter chains";"Decorator — same wrapping shape, but decorators ALL run to add behavior; chain handlers may short-circuit and one 'owns' the request."
635;Interpreter;"A tiny UN inside your program: one translator booth per grammar rule; a sentence passes booth to booth down the parse tree until meaning drips out the bottom.";Represents each grammar rule as a class and evaluates sentences by walking the resulting syntax tree.;"regex engines; SQL WHERE-clause evaluators; expr.interpret(context)";"Visitor on an AST — interpreter puts eval() IN the node classes; visitor extracts operations out of them."
636;Fluent interface;A sommelier sliding one glass down the bar through a chain of stations that each add a note - the same glass keeps traveling, collecting flavor, until someone finally drinks it (executes).;Methods return the receiver (or builder) so calls chain into a readable sentence that executes at the end.;QueryBuilder().select('id').where('age > 21').limit(10).run();"vs builder pattern (603): builder is about assembling a complex product; fluent chaining is the SYNTAX builders often wear"
637;Hollywood principle;A casting agent snatches your headshot at the door: 'We'll call YOU.' Months later the phone rings with your one scene — the hook method.;"'Don't call us, we'll call you': frameworks and template skeletons invoke your code at the right moment; you never drive their control flow.";"React calls your render(); Spring calls your @Bean methods; you never call the framework's main loop";"Dependency inversion principle — DIP concerns which ABSTRACTION you depend on; Hollywood concerns who holds control FLOW."
638;Internal vs external iterator;Museum two ways: grip the audio-wand and press NEXT yourself, or slump into the tram that drives past every exhibit while you just hand it your eyes (callback).;"External iterators let the client pull items with next(); internal iterators take a callback and the collection drives the loop.";it.next() (external) vs xs.forEach(f) / xs.map(f) (internal);Push vs pull streams — same duality: external is pull (client paces), internal is push (producer paces).
639;Pattern overuse;A knight in five stacked suits of armor clanking off to fetch tea — AbstractTeaFactoryVisitorProxy — who can no longer bend his arm enough to pour.;"Applying patterns speculatively adds indirection without need; reach for one only when its specific force is actually present.";One if/else beats a Strategy hierarchy for two stable cases;"YAGNI — YAGNI rejects unneeded FEATURES; patternitis is unneeded STRUCTURE around features you do need."
640;Layered architecture;A wedding cake you may only eat top-down: each tier rests squarely on the tier beneath and never, ever licks upward.;Organizes code into horizontal layers (UI, application, domain, data) where each layer depends only on those below it.;Controller -> Service -> Repository -> Database;"Hexagonal — layered stacks dependencies downward toward the DB; hexagonal points everything inward toward the domain."
641;Hexagonal architecture;A queen bee in the center cell of a honeycomb: each of the six waxed walls has a socket, and worker bees plug tools in from outside — the queen never leaves.;"Puts the domain core at the center behind ports; adapters at the edges translate between the core and every external technology.";"Core defines OrderRepository port; PostgresOrderRepository adapter plugs in from outside";"Layered — hexagonal is symmetric (DB and UI are both mere adapters); layered treats the database as the special bottom."
642;Port;USB sockets molded into the honeycomb's wax walls: the hive dictates each socket's shape, and any gadget arriving from outside must match the hole.;A technology-neutral interface owned by the core that declares what the application needs or offers — the socket, not the plug.;interface PaymentGateway { charge(amount) } — declared inside the domain module;"Adapter — the port is the interface defined inside the core; the adapter is the implementation living outside it."
643;Driving vs driven adapters;Left wall of the honeycomb: woodpeckers hammering requests IN. Right wall: the hive's own tubes squirting honey OUT into jars. Same walls, opposite arrows.;"Driving (primary) adapters call INTO the core — HTTP controllers, CLIs; driven (secondary) adapters are called BY the core — DB, mail.";"REST controller -> core (driving); core -> SmtpMailer (driven)";GoF Adapter — here 'adapter' means any tech-specific edge component, not interface conversion per se.
644;Clean/onion architecture;"An onion whose core never cries: knives, tears, and supermarket stickers stay on the outer skins; the center ring has never even smelled a fridge (framework).";Concentric rings — entities, use cases, interface adapters, frameworks — with all source dependencies pointing inward toward the domain.;"UseCase imports Entity; Controller imports UseCase; never the reverse";"Hexagonal — same spirit; clean/onion prescribe named rings, hexagonal just says core-plus-ports. All obey 'point inward'."
645;Dependency rule;A one-way pilgrimage road spiraling into a mountain shrine: carts roll inward only, and the monks inside have never once heard the market's name.;Source-code dependencies may only point inward: inner circles know nothing — not even names — of anything in outer circles.;"Domain never imports Spring, HTTP, or SQL; outer code implements domain-owned interfaces";"Dependency inversion principle — DIP is the class-level technique; the dependency rule is the architecture-wide policy it enforces."
646;Anti-corruption layer;A decontamination airlock between your gleaming lab and a rusty factory: every crate gets unpacked, scrubbed, and repacked into YOUR containers before entering.;A translating boundary that converts a legacy or external model into your own, so foreign concepts never leak into your domain.;LegacyCrmClient -> AclTranslator -> Customer (your model, your terms);Plain adapter — an ACL translates whole MODELS and semantics between contexts, not just one interface's method signatures.
647;Framework-free domain;A monk copying scripture with a feather quill while gadget salesmen pound on the monastery door — the manuscripts calmly outlive every gadget fad.;Keep entities and business rules in plain objects with zero framework imports, so the core outlives and ignores infrastructure churn.;Domain layer: no @Entity, no HttpRequest — pure classes and functions only;"'No frameworks anywhere' — frameworks are fine in OUTER rings; the rule bans them only from the domain core."
648;Strict vs relaxed layering;"Two office towers: in one, the elevator only ever descends a single floor per ride (strict); in the other you may plunge straight from penthouse to basement archives.";"Strict layering lets a layer call only the layer directly beneath it; relaxed layering permits skipping layers downward for pragmatism.";Controller calling Repository directly = relaxed layering (skips Service);"Layer violation — skipping DOWNWARD can be sanctioned policy; any upward dependency is always a violation."
649;Layers vs tiers;Wedding cake vs wedding venues: one cake's sponge tiers (layers) can all sit on a single table, or be couriered to three different cities (tiers).;"Layers are logical separations within a codebase; tiers are physical deployment units — a 3-layer app can run on a single tier.";"Django app (3 layers) on one server = 1 tier; move DB to its own host = 2 tiers";N-tier marketing speak — count machines for tiers, count module boundaries for layers.
650;Module boundary;Castle walls with one guarded gate: merchants trade only at the gate's counter, and whatever chaos brews inside the walls never crosses the moat.;"A module hides its internals behind a small public interface; the boundary is where the contract lives and change stops propagating.";"Java module exports; TypeScript index.ts re-exporting only the public API";"Namespace/folder — a folder merely groups files; a boundary additionally enforces WHAT is visible and hides the rest."
651;Coupling metrics;"A trapeze artist wearing ropes: ropes others pull taut on her (Ca) hold her steady; ropes SHE grips outward (Ce) make her sway. Sway fraction = instability.";Dependency counts quantify coupling: afferent Ca (who needs me), efferent Ce (whom I need), instability I = Ce/(Ca+Ce).;"I near 0 = stable core lib; I near 1 = top-level app; JDepend/ArchUnit report these";"Cohesion — coupling measures dependence BETWEEN modules; cohesion measures belonging-together WITHIN one."
652;Package by feature vs layer;A hardware store reorganized by project instead of material: the build-a-birdhouse aisle holds its own nails, wood and paint, so one job touches one aisle.;"Group code by business capability, not technical layer: feature packages localize change; layer packages scatter every feature across the whole tree.";orders/ (model+api+db together) vs models/, views/, controllers/ each holding a slice of orders;"vs layered architecture (64x): layers can still exist INSIDE a feature package; the question is the top-level folder axis"
653;IoC container;A robotic LEGO butler reads your blueprint at dawn and snaps the entire castle together before you wake — you never touch a single brick yourself.;A framework that reads wiring configuration, builds the whole object graph, and injects dependencies automatically, managing lifetimes.;"Spring ApplicationContext; .NET IServiceCollection; Guice Injector";"DI the pattern — DI needs no container; 'pure DI' wires by hand in main(). The container merely automates the wiring."
654;Constructor injection;A spaceship that physically cannot launch until every crew member is strapped in at ignition — and the hatch welds itself shut after liftoff (immutability).;Dependencies arrive as constructor parameters, making them mandatory, visible, and enabling immutable, always-valid objects.;constructor(private repo: Repo) {} — compile error if a caller omits it;"Setter/field injection — those allow half-initialized objects and hidden requirements; constructor injection fails fast at build time."
655;Package cycles;Three mountaineers roped in a closed circle: when one slips, all three dangle together — and no single climber can ever be rescued (released) alone.;"Mutual dependencies among packages weld them into one un-reusable, un-releasable lump; keep the dependency graph acyclic (ADP).";"A->B->C->A: touching C rebuilds all; fix by extracting an interface package";"Class-level circular imports — same disease at file scale; ADP concerns released package/module units."
656;Plugin architecture;A pegboard power-tool wall: the bare drill body (core) accepts any snap-on head — sander, whisk, saw — sold years later by total strangers.;A minimal core defines extension-point interfaces and discovers plugins at runtime, so features ship and load independently.;"VS Code extensions; ESLint plugins; Java ServiceLoader discovery";"Library use — the app calls a library; a plugin is called BY the core through the core's own interface (control inverted)."
657;Service locator;Employees sneak to a dusty basement vending machine for their tools: the org chart (constructor) lists no tools at all — until tests find the machine empty and everything jams.;Components fetch dependencies from a global registry — an anti-pattern versus DI because it hides real dependencies and hurts testing.;ServiceLocator.get('mailer') deep inside a method — invisible in any signature;"DI container — the container injects from OUTSIDE at composition time; a locator is called from INSIDE, coupling code to the registry."
658;Composition root;One grand florist stand at the app's front door where every bouquet (object graph) is arranged before opening hour — no flowers are ever cut in back offices.;"The single place near the entry point where the whole object graph is composed; nothing else news up long-lived collaborators.";"main() { app = new App(new PgRepo(cfg), new SmtpMailer(cfg)); app.run(); }";"Scattered new()s — the smell it cures; construction knowledge lives in ONE root, not sprinkled through business code."
659;Stable dependencies principle;Hammocks tied to old oaks, never to saplings: swinging sleepers (changing apps) hang off thick trunks (stable cores). Tie an oak to a sapling and both crash down.;Depend in the direction of stability: volatile packages may depend on stable ones, never the reverse.;"app (I~0.9) -> utils (I~0.1) fine; core depending on an experimental lib = violation";"Stable-abstractions principle — SAP adds that stable packages should also be ABSTRACT; SDP only orders the arrows."
660;MVC;A puppet theater: the puppet (view) dances on stage, the puppeteer's hands (controller) translate the audience's shouts, the script binder backstage (model) holds the story.;"Splits UI into Model (state and logic), View (presentation), Controller (input handling); views render from the model.";Rails: route -> UsersController -> User model -> ERB view;"MVP — in MVC the view may read the model directly; in MVP a presenter mediates everything and the view stays passive."
661;MVP;A ventriloquist (presenter) with a wooden dummy (view): the dummy holds no thoughts of its own, moving its jaw exactly as the hand inside commands.;A presenter takes all input, drives a passive view through an interface, and talks to the model — view and model never meet.;Android pre-ViewModel: LoginPresenter calls LoginView.showError();"MVVM — MVP's presenter calls view methods explicitly; MVVM's viewmodel exposes state and lets data binding do the syncing."
662;MVVM;"A mirror-dance studio: the dancer (viewmodel) moves and the mirror (view) matches instantly — neither ever touches the other; the glass (binding) does all the work.";"A viewmodel exposes bindable state and commands; a data-binding layer keeps view and viewmodel in sync with no direct references.";WPF, Knockout, Vue: <input v-model='name'> bound to a viewmodel field;"MVP — MVVM replaces the presenter's explicit view calls with declarative bindings; the viewmodel never knows the view exists."
663;Two-way data binding;Two buckets on a pulley rope through a window: pour water into either bucket and the rope instantly levels them — sometimes sloshing back and forth mysteriously at 3am.;Framework machinery auto-syncs view widgets and model fields in both directions, at the cost of harder-to-trace update flows.;Angular [(ngModel)]='user.name' — edits flow field<->input automatically;"One-way binding — one-way re-renders the view FROM state only; edits return via explicit events, keeping the flow traceable."
664;Component-based UI;LEGO minifigs each carrying a tiny brain and wardrobe inside: snap a plaza together from figures, then snap one figure into a different set — it still works.;UI built from self-contained components owning their markup, logic, and state, composed into trees like functions.;React: <App><Header><SearchBar/></Header></App>;"Template partials — partials share markup only; components also encapsulate behavior and local state."
665;Unidirectional data flow;"A one-way water park: state pours down the slide into the views below; riders send wishes back up only via the message-balloon chimney (actions). No swimming upstream.";State flows down as props and changes flow up as events or actions through one loop, making every mutation traceable.;"React: props down, onChange callbacks up; the Elm architecture loop";"Two-way binding — the very thing it replaces; syncing both ways is convenient but obscures who changed what."
666;Flux/Redux;A courtroom for every click: the action files a case (dispatch), the judge-reducer reads old law plus case and pens ONE new law book — the whole town re-reads it.;"All state lives in one store; views dispatch actions, pure reducers compute the next state, and views re-render from it.";"dispatch({type:'ADD_TODO', text}); reducer: (state, action) => newState";"MVC — many controllers mutate models in place; Redux has one store and immutable transitions through pure functions."
667;Lifting state up;Two kids fight over one toy, so mom places it on the top shelf: now both must ask her (the common ancestor), and everyone sees the same toy.;When siblings must share state, move it to their closest common ancestor and pass it down, keeping one source of truth.;React: temperature state moved from two inputs into the parent Calculator;"Global store — lifting goes only as high as NEEDED; jumping straight to a global store couples everything to it."
668;Container/presentational split;"A restaurant split in two: the kitchen (container) sources and cooks everything; the plating artist (presentational) only arranges whatever lands on the plate.";"Container components fetch data and hold logic; presentational components just render props — data and looks kept separate.";UserListContainer fetches, then renders <UserList users={users}/>;Custom hooks — hooks now often replace containers by extracting logic without an extra component layer.
669;Humble object;A shy stagehand whose only job is pulling the curtain rope: he makes zero decisions, so nobody ever needs to audition (test) him — the whole play lives elsewhere.;Split hard-to-test boundary code into a thin humble shell and a testable core, pushing all logic out of the untestable part.;"View just prints viewmodel fields; all formatting logic unit-tested in the viewmodel";"Facade — a facade simplifies a subsystem for callers; a humble object exists to move logic OUT of an untestable edge."
670;Event-driven architecture;"A town-square bell: the baker rings 'bread's ready!' and walks away; whoever cares comes running. The baker knows no names and waits for no one.";Components communicate by producing and reacting to events rather than calling each other, decoupling senders from receivers in time and knowledge.;OrderPlaced event -> email service, inventory, analytics each react independently;"Request/response — a request needs the receiver up NOW and awaits an answer; an event is fire-and-forget to unknown listeners."
671;Publish/subscribe;"Magazine subscriptions: writers mail issues to the 'Gardening' PO box; the postman fans copies out to the subscriber list. Authors never see a single address.";"Producers publish to named topics on a broker; subscribers receive by topic — neither side ever knows the other exists.";"Kafka topic 'orders'; Redis PUBLISH/SUBSCRIBE; Google Pub/Sub";"Observer — observers register directly with the subject object; pub/sub interposes a broker and topic names between the parties."
672;Event notification;A doorbell rings with a note: 'package #42 arrived.' You still have to trudge to the depot and ask what's inside box 42.;"Thin events announce that something happened plus an ID; consumers call back to the source for details — small events, but coupled reads.";{event:'OrderPlaced', orderId:42} -> consumer GETs /orders/42 for details;Event-carried state transfer — fat events carry the data along, so no callback query is ever needed.
673;Event-carried state transfer;The drone drops the WHOLE parcel on your porch, not a claim ticket: your own pantry (local copy) fills up, and you never visit the depot again.;Events carry the full relevant state so consumers keep local copies and never query the source — availability up, duplication and staleness accepted.;{event:'OrderPlaced', order:{id, items, total, address}} consumed into a local table;"Event notification — notification sends a pointer (go ask); ECST sends the payload (never ask)."
674;Event sourcing;"An accountant's ink ledger: nobody erases, ever; a mistake gets a correcting line, and today's balance is re-summed from page one whenever anyone asks.";"Persist every state change as an immutable event; current state is derived by replaying the log, which is the system of record.";"Account balance = fold(Deposited, Withdrawn...); snapshots speed up replay";"Audit log — an audit log is a side record; in event sourcing the log IS the primary data and state is just a projection."
675;CQRS;A restaurant with two doors: orders enter through the strict kitchen door (commands, checks), while diners browse the big glass buffet window (reads), pre-plated for speed.;Splits the write model (commands, invariants) from read models (queries, projections) so each side scales and shapes data independently.;"POST -> domain aggregate; GET -> denormalized view table updated from events";"Event sourcing — often paired but independent; CQRS is two models, ES is log-as-truth. You can do CQRS over a plain SQL DB."
676;Saga;"A trip booked in dominoes: flight, hotel, car click down in turn; when the car rental topples, gnomes sprint back up the line standing hotel and flight dominoes upright again (compensations).";A long-running distributed transaction as a sequence of local transactions, each with a compensating action to undo on failure.;ReserveFlight -> ReserveHotel fails -> run CancelFlight compensation;"Two-phase commit — 2PC locks all parties for atomicity; sagas accept intermediate states and undo with business-level compensations."
677;Idempotent consumer;A stamp collector gluing envelopes by serial number into an album: the same envelope delivered twice gets a shrug — 'already glued in' — and hits the bin.;Handlers detect and ignore duplicate deliveries — via message IDs or naturally idempotent writes — since brokers promise at-least-once.;"if processed_ids.contains(msg.id): skip; or UPSERT instead of INSERT";"Exactly-once delivery — a myth end-to-end; reality is at-least-once delivery plus idempotent processing to simulate it."
678;Eventual consistency;Village gossip: grandma hears the wedding news a full day after the baker does, but by Sunday mass every single villager tells the identical story.;"Replicas may briefly disagree after a write; absent new updates all converge to the same state — reads can be stale meanwhile.";"DNS propagation; DynamoDB default reads; read-your-writes sessions as a remedy";Strong consistency — strong makes every read see the latest write, paying latency and availability (CAP) for the privilege.
679;Transactional outbox;The love letter is sealed into the same envelope as the rent check: one lick, one stamp — both arrive or neither does. The mailroom clerk (relay) does the actual posting.;"Write events to an outbox table in the SAME DB transaction as the state change; a relay publishes them later — no lost or phantom events.";"INSERT order; INSERT outbox(event); COMMIT; Debezium/poller ships rows to Kafka";Dual write — the bug it fixes: writing DB then broker separately can succeed on one and silently fail on the other.
680;Monolith vs microservices;"One granite boulder versus a mosaic of pebbles joined by strings: the boulder moves whole or not at all; pebbles travel alone, but the strings (network) fray and tangle.";One deployable with in-process calls versus many independently deployable services with network calls — simplicity traded for autonomy plus ops cost.;One Rails app on one box vs Netflix's hundreds of services;"Modular monolith — modules give boundaries WITHOUT the network; distribution is about deployment, not code structure."
